"t","n","value"
4,"rcz",0.466124148762456
4,"rfa",0.461768186408905
4,"ris",0.476287002767521
4,"rjan57",0.466100152054314
4,"rom",0.462013373191469
4,"rsaf",0.464048908900002
4,"rsam",0.464670436945305
4,"rsas",0.464796216488489
4,"rsl",0.461537374513979
4,"rus",0.467466566983206
4,"slo",0.460835651920254
4,"sui",0.461472543168164
4,"swe",0.461629921607277
4,"tha",0.465302477137142
4,"tur",0.464542757553749
4,"ukr",0.470080204964058
4,"usa",0.464924720314316
4,"vnm",0.473971624898667
4,"zaf",0.466613951397631
5,"arg",0.459313107009632
5,"aus",0.460985273546441
5,"aut",0.457061708871856
5,"bel",0.455224459140416
5,"bgr",0.456145613574758
5,"blt",0.455344384089142
5,"bra",0.472116686773283
5,"can",0.46522061312818
5,"chl",0.459624888668907
5,"chn",0.466834399515992
5,"cor",0.458324536522305
5,"cro",0.453760818456224
5,"dnk",0.457394777199672
5,"egy",0.456647303375561
5,"esp",0.454442708146246
5,"fin",0.457750559388066
5,"fra",0.464680607979401
5,"gbr",0.457959463610439
5,"golf57",0.457255161841142
5,"grc",0.455703143563854
5,"hun",0.455682376214759
5,"idn",0.465108057667243
5,"irl",0.456806656455264
5,"ita",0.454190347566181
5,"jpn",0.454875146902911
5,"meme",0.454313588268368
5,"mex",0.455090180871731
5,"mys",0.458717183854533
5,"nde",0.467866227476891
5,"nld",0.45489397945786
5,"noan",0.457505251621517
5,"noap",0.458087714803715
5,"nor",0.456504620668987
5,"oeu",0.458953318618944
5,"osea",0.462355829624495
5,"pol",0.469609903620078
5,"prt",0.454654655907682
5,"rcam",0.457035614895208
5,"rcz",0.461634736012859
5,"rfa",0.455600133220705
5,"ris",0.474581098739633
5,"rjan57",0.461354588133887
5,"rom",0.455164204471309
5,"rsaf",0.458369434278186
5,"rsam",0.460394895882084
5,"rsas",0.459453565662838
5,"rsl",0.454767730680882
5,"rus",0.46314365054454
5,"slo",0.45370996472638
5,"sui",0.455199498110621
5,"swe",0.455519016646692
5,"tha",0.460097132649031
5,"tur",0.460400145979253
5,"ukr",0.466415464434719
5,"usa",0.460146122768323
5,"vnm",0.470059396537138
5,"zaf",0.460905312940859
6,"arg",0.456194763615636
6,"aus",0.453750591724312
6,"aut",0.450173098850176
6,"bel",0.447887227885654
6,"bgr",0.448664941278294
6,"blt",0.448097959748419
6,"bra",0.488682269863471
6,"can",0.46436647784851
6,"chl",0.452888997114342
6,"chn",0.46238897534285
6,"cor",0.452349356885964
6,"cro",0.445256244650815
6,"dnk",0.451410127280462
6,"egy",0.449514275929761
6,"esp",0.446899551098567
6,"fin",0.450232093614052
6,"fra",0.460003878487866
6,"gbr",0.45520217534554
6,"golf57",0.45128609749027
6,"grc",0.448697572710178
6,"hun",0.447935267028469
6,"idn",0.462219782220374
6,"irl",0.449939615945903
6,"ita",0.445876350366461
6,"jpn",0.445973050673023
6,"meme",0.446457271127778
6,"mex",0.447124185977489
6,"mys",0.451600990478494
6,"nde",0.46540560412347
6,"nld",0.447173494187743
6,"noan",0.451805167301104
6,"noap",0.452944184639224
6,"nor",0.450823053504816
6,"oeu",0.452767232142554
6,"osea",0.456859205591039
6,"pol",0.464717075913602
6,"prt",0.446705829314488
6,"rcam",0.44988045009446
6,"rcz",0.455700965965228
6,"rfa",0.447497788690244
6,"ris",0.471649885761874
6,"rjan57",0.454707855321247
6,"rom",0.446962298834187
6,"rsaf",0.451835212040917
6,"rsam",0.456273915562223
6,"rsas",0.45357480648883
6,"rsl",0.446634067075963
6,"rus",0.458203128889298
6,"slo",0.445415682129978
6,"sui",0.447369035379352
6,"swe",0.447872403458757
6,"tha",0.453998163608968
6,"tur",0.454581836400925
6,"ukr",0.461762344033957
6,"usa",0.454785228165825
6,"vnm",0.466776268706858
6,"zaf",0.455365931244117
7,"arg",0.447626467326628
7,"aus",0.444647230674525
7,"aut",0.440286572600066
7,"bel",0.437500291249047
7,"bgr",0.43844825740986
7,"blt",0.437757155380224
7,"bra",0.488682269863471
7,"can",0.45758708860679
7,"chl",0.443597020478429
7,"chn",0.455176682053388
7,"cor",0.442939245158682
7,"cro",0.434293347534439
7,"dnk",0.441794404537862
7,"egy",0.439483523764297
7,"esp",0.43629639765426
7,"fin",0.440358482175431
7,"fra",0.452269452821921
7,"gbr",0.446416587053798
7,"golf57",0.441643222823433
7,"grc",0.438488032336584
7,"hun",0.437558846858625
7,"idn",0.454970450096644
7,"irl",0.440001976893636
7,"ita",0.435049203406437
7,"jpn",0.435167072815951
7,"meme",0.435757296167927
7,"mex",0.436570208373957
7,"mys",0.442027050464744
7,"nde",0.458853694730325
7,"nld",0.436630310868287
7,"noan",0.442275924562179
7,"noap",0.443664289354833
7,"nor",0.441078811777753
7,"oeu",0.443448599384078
7,"osea",0.448436365310213
7,"pol",0.458014437685383
7,"prt",0.436060267355288
7,"rcam",0.439929858777149
7,"rcz",0.447024570191635
7,"rfa",0.437025598152031
7,"ris",0.466464940399759
7,"rjan57",0.445814053189683
7,"rom",0.436372881781445
7,"rsaf",0.442312546532332
7,"rsam",0.447722946785047
7,"rsas",0.444432963495401
7,"rsl",0.435972795319458
7,"rus",0.450074492956636
7,"slo",0.434487688195719
7,"sui",0.436868658869548
7,"swe",0.437482221539582
7,"tha",0.444948999643971
7,"tur",0.445660446895619
7,"ukr",0.45441287204091
7,"usa",0.445908364074798
7,"vnm",0.460524417717961
7,"zaf",0.446616191499284
8,"arg",0.4371579954773
8,"aus",0.433550357842613
8,"aut",0.428269919925633
8,"bel",0.424895937044592
8,"bgr",0.426043854715296
8,"blt",0.425206980716125
8,"bra",0.488682269863471
8,"can",0.449219579161772
8,"chl",0.432278630125013
8,"chn",0.446300753162899
8,"cor",0.431482112333447
8,"cro",0.421012562815499
8,"dnk",0.430095794094353
8,"egy",0.427297486533889
8,"esp",0.423438109974141
8,"fin",0.428356997160735
8,"fra",0.44278031124678
8,"gbr",0.435692918977706
8,"golf57",0.429912724098128
8,"grc",0.426092019241758
8,"hun",0.424966843604058
8,"idn",0.446051021350524
8,"irl",0.427925295345218
8,"ita",0.421927848980597
8,"jpn",0.422070580212585
8,"meme",0.422785297513057
8,"mex",0.423769674724616
8,"mys",0.430377511292206
8,"nde",0.450753346516697
8,"nld",0.423842454448352
8,"noan",0.430678879617403
8,"noap",0.432360087813173
8,"nor",0.429229263612238
8,"oeu",0.432098903037747
8,"osea",0.438138722685989
8,"pol",0.449737067632515
8,"prt",0.423152173456591
8,"rcam",0.427837965582073
8,"rcz",0.436429142079609
8,"rfa",0.424321118431069
8,"ris",0.459970008209053
8,"rjan57",0.434963294547629
8,"rom",0.423530726656839
8,"rsaf",0.430723226144117
8,"rsam",0.437274825043331
8,"rsas",0.433290895963765
8,"rsl",0.423046251220364
8,"rus",0.440122375425857
8,"slo",0.421247895138995
8,"sui",0.424131076441135
8,"swe",0.424874055948349
8,"tha",0.433915777988202
8,"tur",0.434777288562841
8,"ukr",0.44537583511558
8,"usa",0.435077498130033
8,"vnm",0.452776469830207
8,"zaf",0.435934625358794
9,"arg",0.424551961879442
9,"aus",0.420217722095695
9,"aut",0.413873768957131
9,"bel",0.409820243544246
9,"bgr",0.411199359447959
9,"blt",0.410193933474377
9,"bra",0.488682269863471
9,"can",0.439042828522358
9,"chl",0.418689859980411
9,"chn",0.435536131606762
9,"cor",0.417732918222327
9,"cro",0.405154731987023
9,"dnk",0.416067386294441
9,"egy",0.412705481030147
9,"esp",0.408068800432052
9,"fin",0.413978384124966
9,"fra",0.431306649337671
9,"gbr",0.422791809254988
9,"golf57",0.415847444786675
9,"grc",0.411257224629526
9,"hun",0.409905431155112
9,"idn",0.435236102150905
9,"irl",0.413459734700329
9,"ita",0.406254362856857
9,"jpn",0.406425841105703
9,"meme",0.407284507211205
9,"mex",0.408467144522538
9,"mys",0.41640584320457
9,"nde",0.440885506796032
9,"nld",0.408554582565382
9,"noan",0.416767909109435
9,"noap",0.418787723787274
9,"nor",0.415026330825539
9,"oeu",0.418473934665641
9,"osea",0.425730214053117
9,"pol",0.439664542603606
9,"prt",0.407725274403252
9,"rcam",0.413354816143629
9,"rcz",0.423676312572977
9,"rfa",0.409129652649192
9,"ris",0.451958465287275
9,"rjan57",0.4219152336251
9,"rom",0.40818007072897
9,"rsaf",0.416821187320779
9,"rsam",0.424692321695
9,"rsas",0.41990600287344
9,"rsl",0.407598018726067
9,"rus",0.428113387612347
9,"slo",0.405437461801429
9,"sui",0.408901334941939
9,"swe",0.409793955450083
9,"tha",0.420656740282436
9,"tur",0.4216917648012
9,"ukr",0.434424928929738
9,"usa",0.422052438566512
9,"vnm",0.443316100564244
9,"zaf",0.423082196904464
10,"arg",0.409630200065252
10,"aus",0.404471355585227
10,"aut",0.396920442561646
10,"bel",0.392095719370438
10,"bgr",0.393737217031427
10,"blt",0.392540505152832
10,"bra",0.488682269863471
10,"can",0.4268780061677
10,"chl",0.402652812211317
10,"chn",0.422704147560711
10,"cor",0.401513808844472
10,"cro",0.38654257747143
10,"dnk",0.399531403481322
10,"egy",0.395529883657683
10,"esp",0.390011057911396
10,"fin",0.397044961141153
10,"fra",0.417669991089009
10,"gbr",0.407535172077941
10,"golf57",0.399269617311225
10,"grc",0.393806091271756
10,"hun",0.392197114230438
10,"idn",0.422347036422561
10,"irl",0.396427636799432
10,"ita",0.387851417066364
10,"jpn",0.388055519668352
10,"meme",0.389077550086505
10,"mex",0.390485188396762
10,"mys",0.39993425303503
10,"nde",0.429071260605594
10,"nld",0.390589261841511
10,"noan",0.400365203279574
10,"noap",0.402769294959161
10,"nor",0.398292283467868
10,"oeu",0.402395806329367
10,"osea",0.41103261894965
10,"pol",0.427618003587369
10,"prt",0.389602174820972
10,"rcam",0.39630275711024
10,"rcz",0.408587955331115
10,"rfa",0.39127374107559
10,"ris",0.442250889246424
10,"rjan57",0.406491824784021
10,"rom",0.390143497782213
10,"rsaf",0.40042861786211
10,"rsam",0.409797263840178
10,"rsas",0.404100330660607
10,"rsl",0.389450708293841
10,"rus",0.41386919984374
10,"slo",0.386879097649168
10,"sui",0.39100198510395
10,"swe",0.39206442987188
10,"tha",0.404993898559843
10,"tur",0.406225840213219
10,"ukr",0.42138153458068
10,"usa",0.406655133458657
10,"vnm",0.431964283573854
10,"zaf",0.407880807021394
11,"arg",0.39231687704331
11,"aus",0.386242604705435
11,"aut",0.377351795478208
11,"bel",0.371670933662788
11,"bgr",0.373603712189731
11,"blt",0.372194645898102
11,"bra",0.488682269863471
11,"can",0.412625275930463
11,"chl",0.384101364015947
11,"chn",0.407710773472248
11,"cor",0.382760246509738
11,"cro",0.365132396524084
11,"dnk",0.380426066809911
11,"egy",0.375714484348315
11,"esp",0.369216352703132
11,"fin",0.377498409660119
11,"fra",0.401783314809945
11,"gbr",0.389850090033221
11,"golf57",0.380117827145464
11,"grc",0.37368480804258
11,"hun",0.371790320861934
11,"idn",0.407290293592226
11,"irl",0.376771542202314
11,"ita",0.366673487397633
11,"jpn",0.366913807646507
11,"meme",0.368117195560504
11,"mex",0.369774616807226
11,"mys",0.380900401306694
11,"nde",0.415207719501617
11,"nld",0.369897157901263
11,"noan",0.38140782291236
11,"noap",0.384238516422036
11,"nor",0.37896706713466
11,"oeu",0.383798752893351
11,"osea",0.393968152686257
11,"pol",0.413496584587624
11,"prt",0.36873491402918
11,"rcam",0.376624502832439
11,"rcz",0.391089687818596
11,"rfa",0.370703096768681
11,"ris",0.430726050008854
11,"rjan57",0.388621602601434
11,"rom",0.369372293795532
11,"rsaf",0.381482490300766
11,"rsam",0.392513585990561
11,"rsas",0.385805742062064
11,"rsl",0.368556570033847
11,"rus",0.397308079859062
11,"slo",0.365528631614071
11,"sui",0.370383118178984
11,"swe",0.371634091897875
11,"tha",0.386857872009644
11,"tur",0.388308419537478
11,"ukr",0.406153465150699
11,"usa",0.388813890112467
11,"vnm",0.418614104295147
11,"zaf",0.390257057288029
12,"arg",0.37268198060789
12,"aus",0.365617107355953
12,"aut",0.355276372399789
12,"bel",0.348669067614084
12,"bgr",0.350917046393662
12,"blt",0.349278187580589
12,"bra",0.488682269863471
12,"can",0.396302301875494
12,"chl",0.363126670109865
12,"chn",0.390586335413613
12,"cor",0.361566841266129
12,"cro",0.341064216601726
12,"dnk",0.358852000243329
12,"egy",0.353372046257783
12,"esp",0.34581419012391
12,"fin",0.35544689662961
12,"fra",0.383692218418865
12,"gbr",0.369812906487334
12,"golf57",0.35849349241895
12,"grc",0.351011367472759
12,"hun",0.348807924646327
12,"idn",0.390097283080739
12,"irl",0.354601490599931
12,"ita",0.342856630752052
12,"jpn",0.343136142766616
12,"meme",0.344535780881669
12,"mex",0.346463496726766
12,"mys",0.359403689879946
12,"nde",0.399305893992483
12,"nld",0.346606021995535
12,"noan",0.359993862517904
12,"noap",0.363286189524095
12,"nor",0.35715506483989
12,"oeu",0.362774708737893
12,"osea",0.374602548615466
12,"pol",0.397315704779374
12,"prt",0.345254237750876
12,"rcam",0.354430471841892
12,"rcz",0.371254659630744
12,"rfa",0.347543394512011
12,"ris",0.417354975761783
12,"rjan57",0.368384075589671
12,"rom",0.345995562309959
12,"rsaf",0.360080706769496
12,"rsam",0.372910769128152
12,"rsas",0.365109000535539
12,"rsl",0.345046809164835
12,"rus",0.378487155829971
12,"slo",0.341525070269954
12,"sui",0.347171233361868
12,"swe",0.348626217642103
12,"tha",0.366332713321328
12,"tur",0.368019818189207
12,"ukr",0.388775059050957
12,"usa",0.368607721619651
12,"vnm",0.403267796830385
12,"zaf",0.370286242536984
13,"arg",0.350974070163592
13,"aus",0.342868015355157
13,"aut",0.331003320643022
13,"bel",0.323422268185461
13,"bgr",0.326001541520684
13,"blt",0.324121156850171
13,"bra",0.488682269863471
13,"can",0.378075422439876
13,"chl",0.340010551378967
13,"chn",0.371517068769415
13,"cor",0.338220843673223
13,"cro",0.314696656710512
13,"dnk",0.335105904545196
13,"egy",0.3288183455515
13,"esp",0.320146654797722
13,"fin",0.33119897578131
13,"fra",0.363606935321534
13,"gbr",0.347682167925386
13,"golf57",0.334694561840234
13,"grc",0.326109763113554
13,"hun",0.32358158919148
13,"idn",0.370955942635499
13,"irl",0.330228978533294
13,"ita",0.316753226846144
13,"jpn",0.3170739317801
13,"meme",0.318679840742371
13,"mex",0.320891652580773
13,"mys",0.335738899118798
13,"nde",0.381521667185431
13,"nld",0.321055182427527
13,"noan",0.336416048103519
13,"noap",0.340193579873414
13,"nor",0.333158884280838
13,"oeu",0.339606719906
13,"osea",0.353177680756107
13,"pol",0.379238175003006
13,"prt",0.319504179771764
13,"rcam",0.330032755985982
13,"rcz",0.349336398593645
13,"rfa",0.322130699669453
13,"ris",0.402230721806298
13,"rjan57",0.346042763911272
13,"rom",0.320354756603431
13,"rsaf",0.336515690975811
13,"rsam",0.35123657625799
13,"rsas",0.342285026589763
13,"rsl",0.319266181519379
13,"rus",0.357634779683024
13,"slo",0.315225428418101
13,"sui",0.321703691487841
13,"swe",0.323373103223962
13,"tha",0.343689083330436
13,"tur",0.345624824289817
13,"ukr",0.369438856613962
13,"usa",0.346299369643895
13,"vnm",0.386067453132959
13,"zaf",0.348225261598047
14,"arg",0.327629364842583
14,"aus",0.318464005891321
14,"aut",0.305048825701483
14,"bel",0.296477076725694
14,"bgr",0.299393411059646
14,"blt",0.297267296583617
14,"bra",0.488682269863471
14,"can",0.358272338218271
14,"chl",0.315233126795262
14,"chn",0.350856934925346
14,"cor",0.313209539004576
14,"cro",0.286611197068189
14,"dnk",0.309687537748183
14,"egy",0.30257831674409
14,"esp",0.292773404200196
14,"fin",0.305270049171524
14,"fra",0.341913100456478
14,"gbr",0.323907274829791
14,"golf57",0.309222440529862
14,"grc",0.299515775115697
14,"hun",0.296657217897096
14,"idn",0.350222480489025
14,"irl",0.304173292096732
14,"ita",0.288936521032431
14,"jpn",0.289299135881037
14,"meme",0.291114905997338
14,"mex",0.293615758743919
14,"mys",0.310403252435336
14,"nde",0.362168940310579
14,"nld",0.293800658769908
14,"noan",0.311168891658746
14,"noap",0.315440073564012
14,"nor",0.30748607969862
14,"oeu",0.314776522381274
14,"osea",0.330120944599505
14,"pol",0.359587039989285
14,"prt",0.292046970149441
14,"rcam",0.303951427068313
14,"rcz",0.325777681361832
14,"rfa",0.295016725255205
14,"ris",0.385584266708821
14,"rjan57",0.322053632508022
14,"rom",0.293008700875681
14,"rsaf",0.311281555921827
14,"rsam",0.327926175392094
14,"rsas",0.317804831801623
14,"rsl",0.291777870141554
14,"rus",0.335160499908701
14,"slo",0.287209068982191
14,"sui",0.294533915386275
14,"swe",0.296421486857304
14,"tha",0.319392371525981
14,"tur",0.321581076284173
14,"ukr",0.348507140749049
14,"usa",0.322343771632914
14,"vnm",0.367308772313855
14,"zaf",0.324521340311918
15,"arg",0.303247388846863
15,"aus",0.293042106357961
15,"aut",0.278104807752981
15,"bel",0.268560487646473
15,"bgr",0.271807716245848
15,"blt",0.269440367738604
15,"bra",0.488682269863471
15,"can",0.337367187237931
15,"chl",0.28944464399581
15,"chn",0.329110414559865
15,"cor",0.287191455096732
15,"cro",0.257575201697309
15,"dnk",0.283269839157968
15,"egy",0.275353988943196
15,"esp",0.264436587582103
15,"fin",0.278351131766798
15,"fra",0.319151791250713
15,"gbr",0.299102981603061
15,"golf57",0.282751970897379
15,"grc",0.271943964020226
15,"hun",0.268761068065835
15,"idn",0.32840397340645
15,"irl",0.277129934012354
15,"ita",0.260164362477535
15,"jpn",0.260568120473743
15,"meme",0.262589912208284
15,"mex",0.265374517686119
15,"mys",0.284066760544538
15,"nde",0.341705907118986
15,"nld",0.265580396911085
15,"noan",0.284919271024601
15,"noap",0.289675071439677
15,"nor",0.280818598415219
15,"oeu",0.288936232153437
15,"osea",0.306021669199465
15,"pol",0.338831058214857
15,"prt",0.26362773058731
15,"rcam",0.276882895647412
15,"rcz",0.301185608931687
15,"rfa",0.266934441206975
15,"ris",0.367777992427877
15,"rjan57",0.297039020592081
15,"rom",0.264698581580897
15,"rsaf",0.28504471844431
15,"rsam",0.303577876230888
15,"rsas",0.292308140800201
15,"rsl",0.263328097849209
15,"rus",0.311633024501781
15,"slo",0.258240909587967
15,"sui",0.266396850576094
15,"swe",0.268498590418721
15,"tha",0.294075806576913
15,"tur",0.296512847009365
15,"ukr",0.326494007118825
15,"usa",0.2973620795957
15,"vnm",0.347428916748817
15,"zaf",0.299786720422797
16,"arg",0.278532219173975
16,"aus",0.267344737673658
16,"aut",0.250969811061912
16,"bel",0.240506905724332
16,"bgr",0.244066661166898
16,"blt",0.241471469151549
16,"bra",0.488682269863471
16,"can",0.315935849471292
16,"chl",0.263401040508154
16,"chn",0.306884410504402
16,"cor",0.260930995298474
16,"cro",0.228464349972876
16,"dnk",0.256631946662243
16,"egy",0.247954241960453
16,"esp",0.23598610429336
16,"fin",0.251239842327647
16,"fra",0.295967327693523
16,"gbr",0.27398893686697
16,"golf57",0.25606423659726
16,"grc",0.244216021996153
16,"hun",0.240726790841022
16,"idn",0.30610997850377
16,"irl",0.249901111400705
16,"ita",0.231302702400809
16,"jpn",0.23174531975296
16,"meme",0.233961697168506
16,"mex",0.237014304708065
16,"mys",0.25750556709158
16,"nde",0.32069214587535
16,"nld",0.237239998609543
16,"noan",0.258440126740947
16,"noap",0.263653645251651
16,"nor",0.253944788272247
16,"oeu",0.262843696986574
16,"osea",0.281573507855123
16,"pol",0.317540609505227
16,"prt",0.235099399523013
16,"rcam",0.249630297031709
16,"rcz",0.276272004948269
16,"rfa",0.238724361783943
16,"ris",0.34927351757036
16,"rjan57",0.27172633162769
16,"rom",0.236273313688876
16,"rsaf",0.258577647744289
16,"rsam",0.278894514044193
16,"rsas",0.266540132205045
16,"rsl",0.234770928878713
16,"rus",0.287724923428835
16,"slo",0.229194128371411
16,"sui",0.238135031185377
16,"swe",0.240439051248852
16,"tha",0.268477925519166
16,"tur",0.27114951690169
16,"ukr",0.304016189083215
16,"usa",0.272080483179147
16,"vnm",0.326965961855406
16,"zaf",0.274738481566508
17,"arg",0.254210084517993
17,"aus",0.242132634757092
17,"aut",0.224455076721693
17,"bel",0.213159843423286
17,"bgr",0.217002778718194
17,"blt",0.214201138225256
17,"bra",0.488682269863471
17,"can",0.294589187337369
17,"chl",0.237875215034232
17,"chn",0.284817703077629
17,"cor",0.235208676821299
17,"cro",0.200159297940646
17,"dnk",0.230567637287757
17,"egy",0.221199617991115
17,"esp",0.208279410578769
17,"fin",0.224746589073753
17,"fra",0.273032162321181
17,"gbr",0.249305382435501
17,"golf57",0.229954765678682
17,"grc",0.21716402125625
17,"hun",0.213397220481735
17,"idn",0.283981664727031
17,"irl",0.223301361610088
17,"ita",0.20322344234626
17,"jpn",0.203701270071271
17,"meme",0.206093961123917
17,"mex",0.209389404713945
17,"mys",0.231510754542978
17,"nde",0.299723848866537
17,"nld",0.209633052648144
17,"noan",0.232519658755555
17,"noap",0.238147914577813
17,"nor",0.227666714461307
17,"oeu",0.237273534630893
17,"osea",0.257493308830268
17,"pol",0.296321606621155
17,"prt",0.207322168118408
17,"rcam",0.223009003858615
17,"rcz",0.251770069420845
17,"rfa",0.211235497458019
17,"ris",0.330578879172897
17,"rjan57",0.246862786118772
17,"rom",0.208589467587141
17,"rsaf",0.2326681196052
17,"rsam",0.254601200078145
17,"rsas",0.241264022628058
17,"rsl",0.206967567513763
17,"rus",0.264134071771223
17,"slo",0.200947130478707
17,"sui",0.210599285393977
17,"swe",0.213086591099371
17,"tha",0.243355968111735
17,"tur",0.246240085569554
17,"ukr",0.281721313589383
17,"usa",0.247245110556166
17,"vnm",0.306496749211099
17,"zaf",0.250114553691066
18,"arg",0.230943025663533
18,"aus",0.218094510826309
18,"aut",0.199288357938054
18,"bel",0.187271998897231
18,"bgr",0.191360280126515
18,"blt",0.18837977346702
18,"bra",0.488682269863471
18,"can",0.273900066426239
18,"chl",0.213565283086977
18,"chn",0.263504737695548
18,"cor",0.210728504092143
18,"cro",0.173441454797891
18,"dnk",0.205791164961169
18,"egy",0.195825059755915
18,"esp",0.1820799827799
18,"fin",0.199598481420646
18,"fra",0.250966768316934
18,"gbr",0.225725190878322
18,"golf57",0.205139165564078
18,"grc",0.191531816931355
18,"hun",0.187524530906709
18,"idn",0.262615323840405
18,"irl",0.198060985767368
18,"ita",0.176701224504106
18,"jpn",0.177209558360672
18,"meme",0.179755006870037
18,"mex",0.183260842679745
18,"mys",0.206794493998908
18,"nde",0.279362542043834
18,"nld",0.183520045918805
18,"noan",0.207867810054968
18,"noap",0.213855392688024
18,"nor",0.202705037449552
18,"oeu",0.212925189379894
18,"osea",0.234435862075634
18,"pol",0.275743089192857
18,"prt",0.181061626736343
18,"rcam",0.197749962912217
18,"rcz",0.228347231783252
18,"rfa",0.18522479620327
18,"ris",0.312187461421905
18,"rjan57",0.223126650984707
18,"rom",0.182409834872131
18,"rsaf",0.208025749145354
18,"rsam",0.231359111358541
18,"rsas",0.217170443572987
18,"rsl",0.180684387234604
18,"rus",0.241500593692534
18,"slo",0.17427958521904
18,"sui",0.184547966217943
18,"swe",0.187194069898203
18,"tha",0.219395945903182
18,"tur",0.222464195134823
18,"ukr",0.260210664272006
18,"usa",0.223533384302066
18,"vnm",0.286567847161298
18,"zaf",0.226586022352583
19,"arg",0.209259594393052
19,"aus",0.195775379442456
19,"aut",0.176038763097948
19,"bel",0.163427876136867
19,"bgr",0.167718431393452
19,"blt",0.16459045956422
19,"bra",0.488682269863471
19,"can",0.254342001085514
19,"chl",0.191022061166291
19,"chn",0.243432347412495
19,"cor",0.188044928149885
19,"cro",0.148913044509877
19,"dnk",0.182863306540735
19,"egy",0.17240411288992
19,"esp",0.157978977004166
19,"fin",0.176364230418761
19,"fra",0.230274042636645
19,"gbr",0.203783599174006
19,"golf57",0.182179048466598
19,"grc",0.167898455246614
19,"hun",0.163692902557497
19,"idn",0.242498928433358
19,"irl",0.174750664793703
19,"ita",0.152334096356328
19,"jpn",0.152867580815462
19,"meme",0.155538969320732
19,"mex",0.159218261771143
19,"mys",0.183916276832045
19,"nde",0.260074741119921
19,"nld",0.159490289490741
19,"noan",0.185042696857487
19,"noap",0.191326524387862
19,"nor",0.179624488104613
19,"oeu",0.190350297834561
19,"osea",0.212925244280586
19,"pol",0.256276210249667
19,"prt",0.156910236222719
19,"rcam",0.174424253602484
19,"rcz",0.206535369601892
19,"rfa",0.161279384928154
19,"ris",0.294523724075334
19,"rjan57",0.201056492506261
19,"rom",0.158325149038047
19,"rsaf",0.185208450228273
19,"rsam",0.209696266570377
19,"rsas",0.194805592534751
19,"rsl",0.156514332214066
19,"rus",0.220339514404208
19,"slo",0.149792642727927
19,"sui",0.160569067734082
19,"swe",0.163346091480268
19,"tha",0.197141205029547
19,"tur",0.200361260630183
19,"ukr",0.239975294619327
19,"usa",0.20148334958261
19,"vnm",0.267636539835135
19,"zaf",0.204687021614827
20,"arg",0.189516516630612
20,"aus",0.175537819508871
20,"aut",0.155077438011045
20,"bel",0.142004094853039
20,"bgr",0.146451989864772
20,"blt",0.14320931159493
20,"bra",0.488682269863471
20,"can",0.236252148699812
20,"chl",0.170610191408222
20,"chn",0.224942425074302
20,"cor",0.167523883389553
20,"cro",0.126956987117798
20,"dnk",0.162152245564203
20,"egy",0.151309500864711
20,"esp",0.136355378120028
20,"fin",0.155414840604918
20,"fra",0.211301589640346
20,"gbr",0.183839710165601
20,"golf57",0.161442894934114
20,"grc",0.14663861540636
20,"hun",0.142278840107162
20,"idn",0.223974776513014
20,"irl",0.15374210361271
20,"ita",0.130503492997045
20,"jpn",0.131056540964665
20,"meme",0.133825892457985
20,"mex",0.137640108930731
20,"mys",0.163243829526217
20,"nde",0.242195115117381
20,"nld",0.137922112229766
20,"noan",0.164411556711315
20,"noap",0.170925819657597
20,"nor",0.158794655810796
20,"oeu",0.169913793717578
20,"osea",0.193316590251503
20,"pol",0.238257287610372
20,"prt",0.135247445345281
20,"rcam",0.153403722535583
20,"rcz",0.18669239128207
20,"rfa",0.139776815920942
20,"ris",0.277907383176742
20,"rjan57",0.181012597258638
20,"rom",0.136714244693378
20,"rsaf",0.164583388454996
20,"rsam",0.189969202095111
20,"rsas",0.174532469363897
20,"rsl",0.134837023066601
20,"rus",0.201002750463025
20,"slo",0.127868841246792
20,"sui",0.139040450552052
20,"swe",0.141919311055985
20,"tha",0.176953731541794
20,"tur",0.180291870404262
20,"ukr",0.221358598050881
20,"usa",0.181455107690756
20,"vnm",0.250034213969099
20,"zaf",0.1847762621799
21,"arg",0.171894006809625
21,"aus",0.157558599221995
21,"aut",0.136576106675279
21,"bel",0.123169156008075
21,"bgr",0.127730553064243
21,"blt",0.124405127649492
21,"bra",0.488682269863471
21,"can",0.219822245667845
21,"chl",0.152505227176815
21,"chn",0.208223918837873
21,"cor",0.149340162292493
21,"cro",0.107738073946487
21,"dnk",0.143831450216619
21,"egy",0.132712018750142
21,"esp",0.117376294483889
21,"fin",0.136922119158571
21,"fra",0.194234994542675
21,"gbr",0.166072338755494
21,"golf57",0.14310399827197
21,"grc",0.127921940944073
21,"hun",0.12345091225233
21,"idn",0.207231577677117
21,"irl",0.135206697015766
21,"ita",0.11137508008863
21,"jpn",0.111942240816293
21,"meme",0.114782261031654
21,"mex",0.118693809245916
21,"mys",0.144950889380033
21,"nde",0.22591686558367
21,"nld",0.118983008746951
21,"noan",0.146148414800589
21,"noap",0.152828909674658
21,"nor",0.140388180990026
21,"oeu",0.15179105870664
21,"osea",0.175791051272643
21,"pol",0.221878552010443
21,"prt",0.116240089316314
21,"rcam",0.134859681080138
21,"rcz",0.168997815011683
21,"rfa",0.120885041041931
21,"ris",0.262540444594722
21,"rjan57",0.163173083162172
21,"rom",0.11774431866767
21,"rsaf",0.146324631372184
21,"rsam",0.172358243968931
21,"rsas",0.156527594402951
