"ssp","t","n","value"
"ssp4",56,"north",150.892460702349
"ssp4",56,"south",447.757266752476
"ssp4",57,"north",150.892460702349
"ssp4",57,"south",447.757266752476
"ssp4",58,"north",150.892460702349
"ssp4",58,"south",447.757266752476
"ssp5",1,"north",41.6020730346787
"ssp5",1,"south",49.478794226256
"ssp5",2,"north",47.4764583468094
"ssp5",2,"south",66.643708949434
"ssp5",3,"north",54.598356058126
"ssp5",3,"south",90.7302439257888
"ssp5",4,"north",63.352459627966
"ssp5",4,"south",122.904748983496
"ssp5",5,"north",73.5046589754705
"ssp5",5,"south",161.918692470016
"ssp5",6,"north",84.3927266581106
"ssp5",6,"south",204.234633133568
"ssp5",7,"north",96.0231614299321
"ssp5",7,"south",248.702231207953
"ssp5",8,"north",108.302262668938
"ssp5",8,"south",293.807364001578
"ssp5",9,"north",121.716697541087
"ssp5",9,"south",339.7414230347
"ssp5",10,"north",136.774122596905
"ssp5",10,"south",387.787495359739
"ssp5",11,"north",153.561185380154
"ssp5",11,"south",437.751285002019
"ssp5",12,"north",171.952671804157
"ssp5",12,"south",488.438433590121
"ssp5",13,"north",191.878449581605
"ssp5",13,"south",539.171538937799
"ssp5",14,"north",213.442622885388
"ssp5",14,"south",591.2082459367
"ssp5",15,"north",236.559867514023
"ssp5",15,"south",643.730893223869
"ssp5",16,"north",261.367514406516
"ssp5",16,"south",696.502698564345
"ssp5",17,"north",288.021279919822
"ssp5",17,"south",749.078296671749
"ssp5",18,"north",316.766578005339
"ssp5",18,"south",800.000244573009
"ssp5",19,"north",346.922470821749
"ssp5",19,"south",853.893819195031
"ssp5",20,"north",378.327914584345
"ssp5",20,"south",910.55303338303
"ssp5",21,"north",410.784461651112
"ssp5",21,"south",969.693101533508
"ssp5",22,"north",444.05642392142
"ssp5",22,"south",1030.94575647831
"ssp5",23,"north",477.871992931133
"ssp5",23,"south",1093.8563147476
"ssp5",24,"north",511.925450322459
"ssp5",24,"south",1157.88330988198
"ssp5",25,"north",545.880513055436
"ssp5",25,"south",1222.4011037365
"ssp5",26,"north",579.374819166528
"ssp5",26,"south",1286.70579639624
"ssp5",27,"north",612.025516901714
"ssp5",27,"south",1350.02463312952
"ssp5",28,"north",643.435874309492
"ssp5",28,"south",1411.52895489591
"ssp5",29,"north",673.202779859749
"ssp5",29,"south",1470.35056320719
"ssp5",30,"north",700.924959592067
"ssp5",30,"south",1525.60117920096
"ssp5",31,"north",726.211695063719
"ssp5",31,"south",1576.39448158187
"ssp5",32,"north",748.691791340916
"ssp5",32,"south",1621.87002133751
"ssp5",33,"north",768.022517694686
"ssp5",33,"south",1661.21814649962
"ssp5",34,"north",783.89822747424
"ssp5",34,"south",1693.70494124005
"ssp5",35,"north",796.058359353017
"ssp5",35,"south",1718.69610253731
"ssp5",36,"north",804.294530736331
"ssp5",36,"south",1735.67865434861
"ssp5",37,"north",808.456455890232
"ssp5",37,"south",1744.27943996926
"ssp5",38,"north",808.456455890232
"ssp5",38,"south",1744.27943996926
"ssp5",39,"north",808.456455890232
"ssp5",39,"south",1744.27943996926
"ssp5",40,"north",808.456455890232
"ssp5",40,"south",1744.27943996926
