"ssp","t","n","value"
"ssp5",41,"north",0.0261009096082315
"ssp5",41,"south",0.0173562058284454
"ssp5",42,"north",0.0237979561260275
"ssp5",42,"south",0.0162112048825476
"ssp5",43,"north",0.0217719673593825
"ssp5",43,"south",0.015160931111867
"ssp5",44,"north",0.0199838401171259
"ssp5",44,"south",0.0141942194902042
"ssp5",45,"north",0.0183995464818302
"ssp5",45,"south",0.013301853362151
"ssp5",46,"north",0.0169898737995825
"ssp5",46,"south",0.012476133787615
"ssp5",47,"north",0.0157299778769122
"ssp5",47,"south",0.0117105433541422
"ssp5",48,"north",0.0145988612188798
"ssp5",48,"south",0.0109994907664644
"ssp5",49,"north",0.0135788444861499
"ssp5",49,"south",0.0103381200615239
"ssp5",50,"north",0.0126550693460555
"ssp5",50,"south",0.00972216902735054
"ssp5",51,"north",0.0118150513871039
"ssp5",51,"south",0.00914786383972296
"ssp5",52,"north",0.0110482897318373
"ssp5",52,"south",0.00861183967242954
"ssp5",53,"north",0.0103459329910602
"ssp5",53,"south",0.00811107966410711
"ssp5",54,"north",0.00970049749725349
"ssp5",54,"south",0.00764286681950175
"ssp5",55,"north",0.00910563204448953
"ssp5",55,"south",0.00720474512092468
"ssp5",56,"north",0.00855592289372808
"ssp5",56,"south",0.00679448735793743
"ssp5",57,"north",0.00804673297899011
"ssp5",57,"south",0.00641006802898666
"ssp5",58,"north",0.0075740697755963
"ssp5",58,"south",0.00604964022068242
