"t","n","value"
32,"bgr",-0.000232463924453941
32,"blt",-0.000157910808147476
32,"bra",0.0110429028930235
32,"can",0.00264856916957127
32,"chl",-0.00096851282559431
32,"chn",-0.00736214674633325
32,"cor",-0.00100222040461572
32,"cro",-0.000169625528740422
32,"dnk",1.27930640223825e-05
32,"egy",6.44083042271775e-05
32,"esp",-0.0007575141666205
32,"fin",-0.000205920769447931
32,"fra",-0.00142683937280048
32,"gbr",-0.000248673834853679
32,"golf57",0.000571069167742314
32,"grc",-1.18228041852645e-05
32,"hun",8.69823668784794e-05
32,"idn",0.0303937179537129
32,"irl",-8.31903775337413e-05
32,"ita",-0.000778790999573647
32,"jpn",-0.001641216493748
32,"meme",-2.75577653704327e-05
32,"mex",0.000864147580760552
32,"mys",-0.00119675954127093
32,"nde",0.00190199931638673
32,"nld",2.8801218383127e-05
32,"noan",-2.58258606247908e-05
32,"noap",-7.72582424249725e-05
32,"nor",-0.000502886670575725
32,"oeu",-0.000952761926293855
32,"osea",0.00408134436183945
32,"pol",-0.00147980033303625
32,"prt",2.99316277409545e-05
32,"rcam",0.00189942483999253
32,"rcz",-0.000216488942919015
32,"rfa",-0.000492358150414192
32,"ris",-0.000568180879588138
32,"rjan57",0.00100586525525709
32,"rom",-0.00151855702461032
32,"rsaf",0.0309600486098774
32,"rsam",0.0107242005884143
32,"rsas",0.00149037366143758
32,"rsl",-0.00013900932173158
32,"rus",-0.00247560596511839
32,"slo",-0.00016749150091558
32,"sui",-5.51117557457962e-05
32,"swe",-8.75744474376548e-05
32,"tha",0.000812099779596145
32,"tur",-0.00127796951923054
32,"ukr",-0.00032484942863275
32,"usa",-0.00525598953334603
32,"vnm",-7.43216316148254e-06
32,"zaf",8.88234133933283e-05
33,"arg",0.00192171050072462
33,"aus",-0.000408366288858297
33,"aut",-9.29628337068318e-05
33,"bel",-5.37226436646539e-05
33,"bgr",-0.000205730573141738
33,"blt",-0.000139751065210516
33,"bra",0.00977296906032577
33,"can",0.00234398371507057
33,"chl",-0.000857133850650965
33,"chn",-0.00651549987050492
33,"cor",-0.00088696505808491
33,"cro",-0.000150118592935274
33,"dnk",1.13218616598085e-05
33,"egy",5.70013492410521e-05
33,"esp",-0.000670400037459143
33,"fin",-0.000182239880961419
33,"fra",-0.00126275284492843
33,"gbr",-0.000220076343845506
33,"golf57",0.000505396213451948
33,"grc",-1.04631817039591e-05
33,"hun",7.69793946874543e-05
33,"idn",0.0268984403890359
33,"irl",-7.3623484117361e-05
33,"ita",-0.000689230034622678
33,"jpn",-0.00145247659696698
33,"meme",-2.4388622352833e-05
33,"mex",0.000764770608973089
33,"mys",-0.00105913219402477
33,"nde",0.00168326939500226
33,"nld",2.54890782690674e-05
33,"noan",-2.28558866529399e-05
33,"noap",-6.83735445461007e-05
33,"nor",-0.000445054703459517
33,"oeu",-0.000843194304770062
33,"osea",0.00361198976022791
33,"pol",-0.00130962329473708
33,"prt",2.64894905507447e-05
33,"rcam",0.00168099098339339
33,"rcz",-0.000191592714483328
33,"rfa",-0.00043573696311656
33,"ris",-0.000502840078435502
33,"rjan57",0.000890190750902521
33,"rom",-0.00134392296678014
33,"rsaf",0.0273996430197415
33,"rsam",0.0094909175207467
33,"rsas",0.00131898069037226
33,"rsl",-0.000123023249732448
33,"rus",-0.00219091127912977
33,"slo",-0.000148229978310288
33,"sui",-4.87739038350297e-05
33,"swe",-7.75033859823245e-05
33,"tha",0.000718708304942588
33,"tur",-0.00113100302451903
33,"ukr",-0.000287491744339984
33,"usa",-0.00465155073701124
33,"vnm",-6.57746439791205e-06
33,"zaf",7.86087208530956e-05
34,"arg",0.00170071379314128
34,"aus",-0.000361404165639593
34,"aut",-8.22721078305461e-05
34,"bel",-4.75445396432187e-05
34,"bgr",-0.000182071557230438
34,"blt",-0.000123679692711307
34,"bra",0.0086490776183883
34,"can",0.00207442558783746
34,"chl",-0.000758563457826103
34,"chn",-0.00576621738539685
34,"cor",-0.000784964076405145
34,"cro",-0.000132854954747717
34,"dnk",1.00198475689305e-05
34,"egy",5.04461940783311e-05
34,"esp",-0.000593304033151341
34,"fin",-0.000161282294650856
34,"fra",-0.00111753626776166
34,"gbr",-0.000194767564303273
34,"golf57",0.000447275648904974
34,"grc",-9.25991580800381e-06
34,"hun",6.8126764298397e-05
34,"idn",0.0238051197442967
34,"irl",-6.51567834438645e-05
34,"ita",-0.000609968580641069
34,"jpn",-0.00128544178831578
34,"meme",-2.15839307822572e-05
34,"mex",0.000676821988941183
34,"mys",-0.000937331991711921
34,"nde",0.001489693414577
34,"nld",2.25578342681246e-05
34,"noan",-2.02274596878518e-05
34,"noap",-6.05105869232991e-05
34,"nor",-0.000393873412561672
34,"oeu",-0.000746226959721505
34,"osea",0.0031966109378017
34,"pol",-0.00115901661584232
34,"prt",2.34431991374091e-05
34,"rcam",0.00148767702030315
34,"rcz",-0.000169559552317745
34,"rfa",-0.000385627212358155
34,"ris",-0.000445013469415419
34,"rjan57",0.00078781881454873
34,"rom",-0.00118937182560042
34,"rsaf",0.0242486840724712
34,"rsam",0.00839946200586083
34,"rsas",0.00116729791097945
34,"rsl",-0.000108875576013217
34,"rus",-0.00193895648202985
34,"slo",-0.000131183530804605
34,"sui",-4.31649048940012e-05
34,"swe",-6.85904965943572e-05
34,"tha",0.00063605684987419
34,"tur",-0.00100093767669934
34,"ukr",-0.000254430193740886
34,"usa",-0.00411662240225495
34,"vnm",-5.82105599215216e-06
34,"zaf",6.95687179549896e-05
35,"arg",0.00150513170693004
35,"aus",-0.00031984268659104
35,"aut",-7.28108154300333e-05
35,"bel",-4.20769175842485e-05
35,"bgr",-0.000161133328148938
35,"blt",-0.000109456528049506
35,"bra",0.00765443369227365
35,"can",0.00183586664523615
35,"chl",-0.000671328660176101
35,"chn",-0.00510310238607622
35,"cor",-0.000694693207618553
35,"cro",-0.00011757663495173
35,"dnk",8.8675650985035e-06
35,"egy",4.4644881759323e-05
35,"esp",-0.000525074069338937
35,"fin",-0.000142734830766007
35,"fra",-0.000989019596969066
35,"gbr",-0.000172369294408396
35,"golf57",0.000395838949280902
35,"grc",-8.19502549008337e-06
35,"hun",6.02921864040814e-05
35,"idn",0.0210675309737026
35,"irl",-5.76637533478201e-05
35,"ita",-0.000539822193867346
35,"jpn",-0.00113761598265946
35,"meme",-1.91017787422976e-05
35,"mex",0.000598987460212947
35,"mys",-0.00082953881266505
35,"nde",0.00131837867190064
35,"nld",1.99636833272903e-05
35,"noan",-1.79013018237488e-05
35,"noap",-5.35518694271197e-05
35,"nor",-0.00034857797011708
35,"oeu",-0.000660410859353532
35,"osea",0.00282900067995451
35,"pol",-0.00102572970502045
35,"prt",2.0747231236607e-05
35,"rcam",0.00131659416296829
35,"rcz",-0.000150060203801205
35,"rfa",-0.000341280082936967
35,"ris",-0.000393836920432646
35,"rjan57",0.000697219650875626
35,"rom",-0.00105259406565637
35,"rsaf",0.021460085404137
35,"rsam",0.00743352387518683
35,"rsas",0.00103305865121681
35,"rsl",-9.63548847716966e-05
35,"rus",-0.00171597648659642
35,"slo",-0.000116097424762075
35,"sui",-3.82009408311911e-05
35,"swe",-6.07025894860061e-05
35,"tha",0.000562910312138659
35,"tur",-0.000885829843878916
35,"ukr",-0.000225170721460684
35,"usa",-0.00364321082599563
35,"vnm",-5.15163455305466e-06
35,"zaf",6.15683153901658e-05
36,"arg",0.00133204156063308
36,"aus",-0.00028306077763307
36,"aut",-6.44375716555795e-05
36,"bel",-3.72380720620599e-05
36,"bgr",-0.00014260299541181
36,"blt",-9.68690273238132e-05
36,"bra",0.00677417381766218
36,"can",0.00162474198103399
36,"chl",-0.00059412586425585
36,"chn",-0.00451624561167745
36,"cor",-0.00061480348874242
36,"cro",-0.000104055321932281
36,"dnk",7.84779511217559e-06
36,"egy",3.95107203570009e-05
36,"esp",-0.000464690551364959
36,"fin",-0.000126320325227916
36,"fra",-0.000875282343317623
36,"gbr",-0.000152546825551431
36,"golf57",0.000350317470113598
36,"grc",-7.25259755872378e-06
36,"hun",5.3358584967612e-05
36,"idn",0.0186447649117268
36,"irl",-5.10324217128208e-05
36,"ita",-0.000477742641572602
36,"jpn",-0.00100679014465363
36,"meme",-1.69050741869334e-05
36,"mex",0.000530103902288458
36,"mys",-0.000734141849208569
36,"nde",0.00116676512463207
36,"nld",1.76678597446519e-05
36,"noan",-1.58426521140177e-05
36,"noap",-4.73934044430009e-05
36,"nor",-0.000308491503553616
36,"oeu",-0.000584463610527875
36,"osea",0.00250366560175974
36,"pol",-0.000907770788943101
36,"prt",1.83612996443972e-05
36,"rcam",0.00116518583422693
36,"rcz",-0.000132803280364066
36,"rfa",-0.000302032873399216
36,"ris",-0.000348545674582891
36,"rjan57",0.000617039391024929
36,"rom",-0.000931545748105889
36,"rsaf",0.0189921755826612
36,"rsam",0.00657866862954035
36,"rsas",0.000914256906326878
36,"rsl",-8.52740730229515e-05
36,"rus",-0.00151863919063783
36,"slo",-0.000102746220914437
36,"sui",-3.38078326356041e-05
36,"swe",-5.37217916951154e-05
36,"tha",0.000498175626242713
36,"tur",-0.000783959411832841
36,"ukr",-0.000199276088492705
36,"usa",-0.00322424158100613
36,"vnm",-4.55919657945338e-06
36,"zaf",5.44879591202967e-05
37,"arg",0.00117885678116028
37,"aus",-0.000250508788205267
37,"aut",-5.70272509151878e-05
37,"bel",-3.2955693774923e-05
37,"bgr",-0.000126203650939452
37,"blt",-8.57290891815747e-05
37,"bra",0.00599514382863103
37,"can",0.00143789665321508
37,"chl",-0.000525801389866427
37,"chn",-0.00399687736633455
37,"cor",-0.000544101087537041
37,"cro",-9.20889599100686e-05
37,"dnk",6.9452986742754e-06
37,"egy",3.49669875159458e-05
37,"esp",-0.000411251137957989
37,"fin",-0.000111793487826706
37,"fra",-0.000774624873836097
37,"gbr",-0.000135003940613016
37,"golf57",0.000310030961050535
37,"grc",-6.41854883947055e-06
37,"hun",4.72223476963366e-05
37,"idn",0.0165006169468782
37,"irl",-4.51636932158464e-05
37,"ita",-0.000422802237791752
37,"jpn",-0.000891009278018459
37,"meme",-1.4960990655436e-05
37,"mex",0.000469141953525286
37,"mys",-0.000649715536549584
37,"nde",0.00103258713529938
37,"nld",1.5636055874017e-05
37,"noan",-1.40207471209057e-05
37,"noap",-4.19431629320558e-05
37,"nor",-0.00027301498064495
37,"oeu",-0.00051725029531717
37,"osea",0.00221574405755737
37,"pol",-0.000803377148214644
37,"prt",1.62497501852915e-05
37,"rcam",0.00103118946329084
37,"rcz",-0.000117530903122199
37,"rfa",-0.000267299092958306
37,"ris",-0.000308462922005859
37,"rjan57",0.000546079861057062
37,"rom",-0.000824417987073712
37,"rsaf",0.0168080753906552
37,"rsam",0.00582212173714321
37,"rsas",0.000809117362099287
37,"rsl",-7.54675546253121e-05
37,"rus",-0.00134399568371448
37,"slo",-9.09304055092765e-05
37,"sui",-2.99199318825096e-05
37,"swe",-4.75437856501771e-05
37,"tha",0.000440885429224801
37,"tur",-0.000693804079472064
37,"ukr",-0.000176359338316044
37,"usa",-0.00285345379919042
37,"vnm",-4.03488897281624e-06
37,"zaf",4.82218438214626e-05
38,"arg",0.00104328825132685
38,"aus",-0.000221700277561661
38,"aut",-5.04691170599412e-05
38,"bel",-2.91657889908069e-05
38,"bgr",-0.000111690231081415
38,"blt",-7.58702439256936e-05
38,"bra",0.00530570228833846
38,"can",0.00127253853809535
38,"chl",-0.000465334230031788
38,"chn",-0.00353723646920607
38,"cor",-0.000481529462470282
38,"cro",-8.14987295204107e-05
38,"dnk",6.14658932673373e-06
38,"egy",3.0945783951612e-05
38,"esp",-0.00036395725709282
38,"fin",-9.89372367266349e-05
38,"fra",-0.000685543013344946
38,"gbr",-0.000119478487442519
38,"golf57",0.000274377400529723
38,"grc",-5.68041572293143e-06
38,"hun",4.17917777112579e-05
38,"idn",0.0146030459979872
38,"irl",-3.9969868496024e-05
38,"ita",-0.000374179980445701
38,"jpn",-0.000788543211046336
38,"meme",-1.32404767300609e-05
38,"mex",0.000415190628869878
38,"mys",-0.000574998249846382
38,"nde",0.000913839614739952
38,"nld",1.3837909448505e-05
38,"noan",-1.24083612020015e-05
38,"noap",-3.71196991948694e-05
38,"nor",-0.000241618257870781
38,"oeu",-0.000457766511355695
38,"osea",0.00196093349093827
38,"pol",-0.00071098877616996
38,"prt",1.4381028913983e-05
38,"rcam",0.000912602675012391
38,"rcz",-0.000104014849263146
38,"rfa",-0.000236559697268101
38,"ris",-0.000272989685975185
38,"rjan57",0.0004832806770355
38,"rom",-0.000729609918560235
38,"rsaf",0.0148751467207299
38,"rsam",0.00515257773737174
38,"rsas",0.000716068865457869
38,"rsl",-6.67887858434012e-05
38,"rus",-0.00118943618008731
38,"slo",-8.04734088757097e-05
38,"sui",-2.6479139716021e-05
38,"swe",-4.20762503004068e-05
38,"tha",0.000390183604863949
38,"tur",-0.000614016610332777
38,"ukr",-0.000156078014409699
38,"usa",-0.00252530661228353
38,"vnm",-3.57087674094237e-06
38,"zaf",4.26763317819944e-05
39,"arg",0.000923310102424259
39,"aus",-0.00019620474564207
39,"aut",-4.4665168598048e-05
39,"bel",-2.58117232568641e-05
39,"bgr",-9.8845854507052e-05
39,"blt",-6.71451658742388e-05
39,"bra",0.00469554652517954
39,"can",0.00112619660621438
39,"chl",-0.000411820793578132
39,"chn",-0.00313045427524737
39,"cor",-0.000426153574286199
39,"cro",-7.21263756255635e-05
39,"dnk",5.43973155415935e-06
39,"egy",2.73870187971766e-05
39,"esp",-0.000322102172527146
39,"fin",-8.75594545030719e-05
39,"fra",-0.000606705566810277
39,"gbr",-0.00010573846138663
39,"golf57",0.000242823999468805
39,"grc",-5.02716791479432e-06
39,"hun",3.69857232744633e-05
39,"idn",0.0129236957082187
39,"irl",-3.53733336189813e-05
39,"ita",-0.000331149282694445
39,"jpn",-0.000697860741776007
39,"meme",-1.17178219061039e-05
39,"mex",0.000367443706549842
39,"mys",-0.000508873451114048
39,"nde",0.000808748059044857
39,"nld",1.22465498619269e-05
39,"noan",-1.09813996637713e-05
39,"noap",-3.28509337874594e-05
39,"nor",-0.000213832158215641
39,"oeu",-0.00040512336254979
39,"osea",0.00173542613948037
39,"pol",-0.000629225066910415
39,"prt",1.2727210588875e-05
39,"rcam",0.000807653367385966
39,"rcz",-9.20531415978839e-05
39,"rfa",-0.00020935533208227
39,"ris",-0.000241595872088039
39,"rjan57",0.000427703399176418
39,"rom",-0.000645704777925808
39,"rsaf",0.0131645048478459
39,"rsam",0.00456003129757399
39,"rsas",0.000633720945930214
39,"rsl",-5.91080754714101e-05
39,"rus",-0.00105265101937727
39,"slo",-7.12189668550031e-05
39,"sui",-2.34340386486786e-05
39,"swe",-3.723748151586e-05
39,"tha",0.000345312490304595
39,"tur",-0.000543404700144507
39,"ukr",-0.000138129042752584
39,"usa",-0.00223489635187092
39,"vnm",-3.160225915734e-06
39,"zaf",3.7768553627065e-05
40,"arg",0.000817129440645469
40,"aus",-0.000173641199893232
40,"aut",-3.95286742092725e-05
40,"bel",-2.28433750823247e-05
40,"bgr",-8.7478581238741e-05
40,"blt",-5.94234717987014e-05
40,"bra",0.00415555867478389
40,"can",0.000996683996499729
40,"chl",-0.000364461402316647
40,"chn",-0.00277045203359393
40,"cor",-0.000377145913243286
40,"cro",-6.38318424286237e-05
40,"dnk",4.81416242543103e-06
40,"egy",2.42375116355013e-05
40,"esp",-0.000285060422686524
40,"fin",-7.74901172352186e-05
40,"fra",-0.000536934426627095
40,"gbr",-9.35785383271672e-05
40,"golf57",0.000214899239529892
40,"grc",-4.44904360459297e-06
40,"hun",3.27323650979e-05
40,"idn",0.0114374707017736
40,"irl",-3.13054002527984e-05
40,"ita",-0.000293067115184584
40,"jpn",-0.000617606756471767
40,"meme",-1.03702723869019e-05
40,"mex",0.00032518768029661
40,"mys",-0.000450353004235932
40,"nde",0.000715742032254699
40,"nld",1.08381966278053e-05
40,"noan",-9.71853870243764e-06
40,"noap",-2.90730764019016e-05
40,"nor",-0.000189241460020842
40,"oeu",-0.000358534175856564
40,"osea",0.00153585213344013
40,"pol",-0.000556864184215717
40,"prt",1.12635813711543e-05
40,"rcam",0.00071477323013658
40,"rcz",-8.14670303141273e-05
40,"rfa",-0.000185279468892809
40,"ris",-0.000213812346797914
40,"rjan57",0.00037851750827113
40,"rom",-0.00057144872846434
40,"rsaf",0.0116505867903436
40,"rsam",0.00403562769835298
40,"rsas",0.000560843037148239
40,"rsl",-5.23106467921979e-05
40,"rus",-0.000931596152148886
40,"slo",-6.30287856666777e-05
40,"sui",-2.07391242040806e-05
40,"swe",-3.29551711415361e-05
40,"tha",0.000305601553919566
40,"tur",-0.000480913159627889
40,"ukr",-0.000122244202836037
40,"usa",-0.00197788327140577
40,"vnm",-2.79679993542459e-06
40,"zaf",3.34251699599526e-05
41,"arg",0.00072315955497124
41,"aus",-0.00015367246190551
41,"aut",-3.49828766752061e-05
41,"bel",-2.02163869478574e-05
41,"bgr",-7.74185443962858e-05
41,"blt",-5.25897725418507e-05
41,"bra",0.00367766942718374
41,"can",0.00088206533690226
41,"chl",-0.000322548341050233
41,"chn",-0.00245185004973063
41,"cor",-0.000333774133220308
41,"cro",-5.6491180549332e-05
41,"dnk",4.26053374650646e-06
41,"egy",2.14501977974187e-05
41,"esp",-0.000252278474077574
41,"fin",-6.85787537531685e-05
41,"fra",-0.000475186967564979
41,"gbr",-8.2817006419543e-05
41,"golf57",0.000190185826983955
41,"grc",-3.93740359006478e-06
41,"hun",2.89681431116415e-05
41,"idn",0.0101221615710696
41,"irl",-2.77052792237266e-05
41,"ita",-0.000259364396938357
41,"jpn",-0.000546581979477514
41,"meme",-9.17769106240821e-06
41,"mex",0.0002877910970625
41,"mys",-0.0003985624087488
41,"nde",0.000633431698545408
41,"nld",9.59180401560772e-06
41,"noan",-8.60090675165731e-06
41,"noap",-2.57296726156829e-05
41,"nor",-0.000167478692118445
41,"oeu",-0.00031730274563306
41,"osea",0.00135922913809451
41,"pol",-0.00049282480303091
41,"prt",9.9682695134716e-06
41,"rcam",0.000632574308670873
41,"rcz",-7.20983218280027e-05
41,"rfa",-0.000163972329970136
41,"ris",-0.000189223926916154
41,"rjan57",0.00033498799481995
41,"rom",-0.000505732124690941
41,"rsaf",0.0103107693094541
41,"rsam",0.00357153051304239
41,"rsas",0.000496346087876192
41,"rsl",-4.62949224110952e-05
41,"rus",-0.000824462594651764
41,"slo",-5.57804753150098e-05
41,"sui",-1.83541249206113e-05
41,"swe",-2.91653264602594e-05
41,"tha",0.000270457375218816
41,"tur",-0.000425608146270682
41,"ukr",-0.000108186119509892
41,"usa",-0.0017504266951941
41,"vnm",-2.47516794285076e-06
41,"zaf",2.9581275414558e-05
42,"arg",0.000639996206149548
42,"aus",-0.000136000128786377
42,"aut",-3.09598458575574e-05
42,"bel",-1.78915024488538e-05
42,"bgr",-6.85154117907129e-05
42,"blt",-4.65419486995379e-05
42,"bra",0.00325473744305761
42,"can",0.0007806278231585
42,"chl",-0.000285455281829456
42,"chn",-0.0021698872940116
42,"cor",-0.000295390107899973
42,"cro",-4.99946947861588e-05
42,"dnk",3.77057236565822e-06
42,"egy",1.89834250507155e-05
42,"esp",-0.000223266449558653
42,"fin",-6.06921970715541e-05
42,"fra",-0.000420540466295007
42,"gbr",-7.32930506812956e-05
42,"golf57",0.0001683144568808
42,"grc",-3.48460217720733e-06
42,"hun",2.56368066538027e-05
42,"idn",0.0089581129903966
42,"irl",-2.45191721129981e-05
42,"ita",-0.000229537491290446
42,"jpn",-0.000483725051837599
42,"meme",-8.12225659023127e-06
42,"mex",0.000254695120900312
42,"mys",-0.000352727731742688
42,"nde",0.000560587053212687
42,"nld",8.48874655381284e-06
42,"noan",-7.61180247521672e-06
42,"noap",-2.27707602648794e-05
42,"nor",-0.000148218642524824
42,"oeu",-0.000280812929885258
42,"osea",0.00120291778721364
42,"pol",-0.000436149950682355
42,"prt",8.82191851942237e-06
42,"rcam",0.000559828263173723
42,"rcz",-6.38070148177823e-05
42,"rfa",-0.00014511551202357
42,"ris",-0.000167463175320797
42,"rjan57",0.000296464375415656
42,"rom",-0.000447572930351483
42,"rsaf",0.0091250308388669
42,"rsam",0.00316080450404251
42,"rsas",0.00043926628777043
42,"rsl",-4.09710063338192e-05
42,"rus",-0.000729649396266811
42,"slo",-4.93657206537837e-05
42,"sui",-1.6243400554741e-05
42,"swe",-2.58113139173296e-05
42,"tha",0.000239354777068652
42,"tur",-0.000376663209449553
42,"ukr",-9.57447157662547e-05
42,"usa",-0.00154912762524678
42,"vnm",-2.19052362942292e-06
42,"zaf",2.61794287418839e-05
43,"arg",0.00056639664244235
43,"aus",-0.000120360113975943
43,"aut",-2.73994635839383e-05
43,"bel",-1.58339796672356e-05
43,"bgr",-6.0636139434781e-05
43,"blt",-4.1189624599091e-05
43,"bra",0.00288044263710599
43,"can",0.000690855623495273
43,"chl",-0.000252627924419069
43,"chn",-0.00192035025520027
43,"cor",-0.000261420245491476
43,"cro",-4.42453048857505e-05
43,"dnk",3.33695654360752e-06
43,"egy",1.68003311698832e-05
43,"esp",-0.000197590807859408
43,"fin",-5.37125944083254e-05
43,"fra",-0.000372178312671081
43,"gbr",-6.48643498529466e-05
43,"golf57",0.000148958294339508
43,"grc",-3.08387292682849e-06
43,"hun",2.26885738886154e-05
43,"idn",0.00792792999650099
43,"irl",-2.16994673200033e-05
43,"ita",-0.000203140679792045
43,"jpn",-0.000428096670876276
43,"meme",-7.18819708235467e-06
43,"mex",0.000225405181996777
43,"mys",-0.000312164042592279
43,"nde",0.000496119542093228
43,"nld",7.51254070012436e-06
43,"noan",-6.7364451905668e-06
43,"noap",-2.01521228344183e-05
43,"nor",-0.000131173498634469
43,"oeu",-0.000248519442948453
43,"osea",0.00106458224168408
43,"pol",-0.000385992706353884
43,"prt",7.80739788968879e-06
43,"rcam",0.000495448012908745
43,"rcz",-5.64692081137374e-05
43,"rfa",-0.000128427228140859
43,"ris",-0.000148204910158905
43,"rjan57",0.000262370972242855
43,"rom",-0.000396102043361062
43,"rsaf",0.00807565229239721
43,"rsam",0.00279731198607762
43,"rsas",0.00038875066467683
43,"rsl",-3.625934060543e-05
43,"rus",-0.000645739715696128
43,"slo",-4.36886627785985e-05
43,"sui",-1.43754094909458e-05
43,"swe",-2.28430128168367e-05
43,"tha",0.000211828977705757
43,"tur",-0.000333346940362855
43,"ukr",-8.47340734531355e-05
43,"usa",-0.0013709779483434
43,"vnm",-1.93861341203929e-06
43,"zaf",2.31687944365672e-05
44,"arg",0.000501261028561479
44,"aus",-0.00010651870086871
44,"aut",-2.42485252717854e-05
44,"bel",-1.40130720055035e-05
44,"bgr",-5.36629833997811e-05
44,"blt",-3.64528177701956e-05
44,"bra",0.0025491917338388
44,"can",0.000611407226793316
44,"chl",-0.000223575713110876
44,"chn",-0.00169950997585224
44,"cor",-0.000231356917259956
44,"cro",-3.91570948238892e-05
44,"dnk",2.95320654109266e-06
44,"egy",1.48682930853467e-05
44,"esp",-0.000174867864955576
44,"fin",-4.7535646051368e-05
44,"fra",-0.000329377806713907
44,"gbr",-5.74049496198577e-05
44,"golf57",0.000131828090490465
44,"grc",-2.72922754024321e-06
44,"hun",2.00793878914246e-05
44,"idn",0.00701621804690337
44,"irl",-1.92040285782029e-05
44,"ita",-0.000179779501615959
44,"jpn",-0.000378865553725504
44,"meme",-6.36155441788389e-06
44,"mex",0.000199483586067147
44,"mys",-0.000276265177694167
44,"nde",0.000439065794752506
44,"nld",6.64859851961006e-06
44,"noan",-5.96175399365162e-06
44,"noap",-1.78346287084601e-05
44,"nor",-0.000116088546291505
44,"oeu",-0.000219939707009381
44,"osea",0.000942155283890406
44,"pol",-0.000341603545123188
44,"prt",6.90954713237458e-06
44,"rcam",0.000438471491424239
44,"rcz",-4.99752491806576e-05
44,"rfa",-0.000113658096904661
44,"ris",-0.000131161345490631
44,"rjan57",0.000232198310434927
44,"rom",-0.00035055030837454
44,"rsaf",0.00714695227877153
44,"rsam",0.0024756211076787
44,"rsas",0.000344044338238995
44,"rsl",-3.20895164358056e-05
44,"rus",-0.000571479648391073
44,"slo",-3.86644665590597e-05
44,"sui",-1.2722237399487e-05
44,"swe",-2.02160663429005e-05
44,"tha",0.000187468645269595
44,"tur",-0.000295012042221127
44,"ukr",-7.49896550060249e-05
44,"usa",-0.00121331548428391
44,"vnm",-1.71567286965477e-06
44,"zaf",2.0504383076362e-05
45,"arg",0.000443616010276909
45,"aus",-9.42690502688083e-05
45,"aut",-2.14599448655301e-05
45,"bel",-1.24015687248706e-05
45,"bgr",-4.74917403088063e-05
45,"blt",-3.22607437266231e-05
45,"bra",0.00225603468444734
45,"can",0.000541095395712085
45,"chl",-0.000197864506103125
45,"chn",-0.00150406632862923
45,"cor",-0.000204750871775061
45,"cro",-3.4654028919142e-05
45,"dnk",2.613587788867e-06
45,"egy",1.31584393805318e-05
45,"esp",-0.000154758060485685
45,"fin",-4.20690467554607e-05
45,"fra",-0.000291499358941807
45,"gbr",-5.08033804135741e-05
45,"golf57",0.000116667860084061
45,"grc",-2.41536637311524e-06
45,"hun",1.77702582839108e-05
45,"idn",0.00620935297150949
45,"irl",-1.69955652917096e-05
45,"ita",-0.000159104858930124
45,"jpn",-0.000335296015047071
45,"meme",-5.62997565982724e-06
45,"mex",0.000176542973669425
45,"mys",-0.000244494682259338
45,"nde",0.000388573228355968
45,"nld",5.8840096898549e-06
45,"noan",-5.27615228438168e-06
45,"noap",-1.57836464069872e-05
45,"nor",-0.000102738363467982
45,"oeu",-0.000194646640703302
45,"osea",0.00083380742624301
45,"pol",-0.000302319137434021
45,"prt",6.11494921215151e-06
45,"rcam",0.000388047269910452
45,"rcz",-4.4228095524882e-05
45,"rfa",-0.000100587415760625
45,"ris",-0.000116077790759208
45,"rjan57",0.00020549550473491
45,"rom",-0.000310237022911468
45,"rsaf",0.0063250527667128
45,"rsam",0.00219092468029565
45,"rsas",0.000304479239341511
45,"rsl",-2.83992220456879e-05
45,"rus",-0.0005057594888261
45,"slo",-3.42180529047678e-05
45,"sui",-1.1259180098546e-05
45,"swe",-1.78912187134669e-05
45,"tha",0.000165909751063592
45,"tur",-0.000261085657365697
45,"ukr",-6.6365844680332e-05
45,"usa",-0.00107378420359126
45,"vnm",-1.51837048964447e-06
45,"zaf",1.81463790225804e-05
46,"arg",0.000392600169095065
46,"aus",-8.34281094878954e-05
46,"aut",-1.89920512059941e-05
46,"bel",-1.09753883215105e-05
46,"bgr",-4.20301901732936e-05
46,"blt",-2.85507581980614e-05
46,"bra",0.00199659069573589
46,"can",0.000478869425205195
46,"chl",-0.000175110087901266
46,"chn",-0.00133109870083687
46,"cor",-0.000181204521520929
46,"cro",-3.06688155934406e-05
46,"dnk",2.3130251931473e-06
46,"egy",1.16452188517706e-05
46,"esp",-0.000136960883529831
46,"fin",-3.72311063785827e-05
46,"fra",-0.0002579769326635
46,"gbr",-4.49609916660131e-05
46,"golf57",0.000103251056174394
46,"grc",-2.13759924020699e-06
46,"hun",1.57266785812611e-05
46,"idn",0.0054952773797859
46,"irl",-1.5041075283163e-05
46,"ita",-0.00014080780015316
46,"jpn",-0.000296736973316658
46,"meme",-4.98252845894711e-06
46,"mex",0.000156240531697441
46,"mys",-0.000216377793799514
46,"nde",0.000343887307095032
46,"nld",5.20734857552159e-06
46,"noan",-4.66939477167779e-06
46,"noap",-1.39685270701837e-05
46,"nor",-9.09234516691643e-05
46,"oeu",-0.000172262277022422
46,"osea",0.000737919572225064
46,"pol",-0.000267552436629109
46,"prt",5.41173005275408e-06
46,"rcam",0.00034342183387075
46,"rcz",-3.91418645395205e-05
46,"rfa",-8.90198629481528e-05
46,"ris",-0.000102728844821899
46,"rjan57",0.000181863521690396
46,"rom",-0.000274559765276649
