"t","n","value"
36,"idn",0.0186447649117268
36,"irl",-0.0036714
36,"ita",-0.03437
36,"jpn",-0.072431
36,"meme",-0.0012161933
36,"mex",0.000530103902288458
36,"mys",-0.052816
36,"nde",0.00116676512463207
36,"nld",1.76678597446519e-05
36,"noan",-0.00113976
36,"noap",-0.0034096
36,"nor",-0.02219365
36,"oeu",-0.042047773311
36,"osea",0.00250366560175974
36,"pol",-0.0653073
36,"prt",1.83612996443972e-05
36,"rcam",0.00116518583422693
36,"rcz",-0.0095542
36,"rfa",-0.021729
36,"ris",-0.0250752472
36,"rjan57",0.000617039391024929
36,"rom",-0.06701773
36,"rsaf",0.0189921755826612
36,"rsam",0.00657866862954035
36,"rsas",0.000914256906326878
36,"rsl",-0.00613483
36,"rus",-0.1092547
36,"slo",-0.00739182
36,"sui",-0.00243222
36,"swe",-0.00386488
36,"tha",0.000498175626242713
36,"tur",-0.0564
36,"ukr",-0.01433642
36,"usa",-0.23196
36,"vnm",-0.000327999999999998
36,"zaf",5.44879591202967e-05
37,"arg",0.00117885678116028
37,"aus",-0.0203641
37,"aut",-0.0046358
37,"bel",-0.002679
37,"bgr",-0.010259216
37,"blt",-0.006969
37,"bra",0.00599514382863103
37,"can",0.00143789665321508
37,"chl",-0.0427429
37,"chn",-0.32491
37,"cor",-0.0442305
37,"cro",-0.007486
37,"dnk",6.9452986742754e-06
37,"egy",3.49669875159458e-05
37,"esp",-0.033431
37,"fin",-0.0090878
37,"fra",-0.06297
37,"gbr",-0.0109746
37,"golf57",0.000310030961050535
37,"grc",-0.00052177
37,"hun",4.72223476963366e-05
37,"idn",0.0165006169468782
37,"irl",-0.0036714
37,"ita",-0.03437
37,"jpn",-0.072431
37,"meme",-0.0012161933
37,"mex",0.000469141953525286
37,"mys",-0.052816
37,"nde",0.00103258713529938
37,"nld",1.5636055874017e-05
37,"noan",-0.00113976
37,"noap",-0.0034096
37,"nor",-0.02219365
37,"oeu",-0.042047773311
37,"osea",0.00221574405755737
37,"pol",-0.0653073
37,"prt",1.62497501852915e-05
37,"rcam",0.00103118946329084
37,"rcz",-0.0095542
37,"rfa",-0.021729
37,"ris",-0.0250752472
37,"rjan57",0.000546079861057062
37,"rom",-0.06701773
37,"rsaf",0.0168080753906552
37,"rsam",0.00582212173714321
37,"rsas",0.000809117362099287
37,"rsl",-0.00613483
37,"rus",-0.1092547
37,"slo",-0.00739182
37,"sui",-0.00243222
37,"swe",-0.00386488
37,"tha",0.000440885429224801
37,"tur",-0.0564
37,"ukr",-0.01433642
37,"usa",-0.23196
37,"vnm",-0.000327999999999998
37,"zaf",4.82218438214626e-05
38,"arg",0.00104328825132685
38,"aus",-0.0203641
38,"aut",-0.0046358
38,"bel",-0.002679
38,"bgr",-0.010259216
38,"blt",-0.006969
38,"bra",0.00530570228833846
38,"can",0.00127253853809535
38,"chl",-0.0427429
38,"chn",-0.32491
38,"cor",-0.0442305
38,"cro",-0.007486
38,"dnk",6.14658932673373e-06
38,"egy",3.0945783951612e-05
38,"esp",-0.033431
38,"fin",-0.0090878
38,"fra",-0.06297
38,"gbr",-0.0109746
38,"golf57",0.000274377400529723
38,"grc",-0.00052177
38,"hun",4.17917777112579e-05
38,"idn",0.0146030459979872
38,"irl",-0.0036714
38,"ita",-0.03437
38,"jpn",-0.072431
38,"meme",-0.0012161933
38,"mex",0.000415190628869878
38,"mys",-0.052816
38,"nde",0.000913839614739952
38,"nld",1.3837909448505e-05
38,"noan",-0.00113976
38,"noap",-0.0034096
38,"nor",-0.02219365
38,"oeu",-0.042047773311
38,"osea",0.00196093349093827
38,"pol",-0.0653073
38,"prt",1.4381028913983e-05
38,"rcam",0.000912602675012391
38,"rcz",-0.0095542
38,"rfa",-0.021729
38,"ris",-0.0250752472
38,"rjan57",0.0004832806770355
38,"rom",-0.06701773
38,"rsaf",0.0148751467207299
38,"rsam",0.00515257773737174
38,"rsas",0.000716068865457869
38,"rsl",-0.00613483
38,"rus",-0.1092547
38,"slo",-0.00739182
38,"sui",-0.00243222
38,"swe",-0.00386488
38,"tha",0.000390183604863949
38,"tur",-0.0564
38,"ukr",-0.01433642
38,"usa",-0.23196
38,"vnm",-0.000327999999999998
38,"zaf",4.26763317819944e-05
39,"arg",0.000923310102424259
39,"aus",-0.0203641
39,"aut",-0.0046358
39,"bel",-0.002679
39,"bgr",-0.010259216
39,"blt",-0.006969
39,"bra",0.00469554652517954
39,"can",0.00112619660621438
39,"chl",-0.0427429
39,"chn",-0.32491
39,"cor",-0.0442305
39,"cro",-0.007486
39,"dnk",5.43973155415935e-06
39,"egy",2.73870187971766e-05
39,"esp",-0.033431
39,"fin",-0.0090878
39,"fra",-0.06297
39,"gbr",-0.0109746
39,"golf57",0.000242823999468805
39,"grc",-0.00052177
39,"hun",3.69857232744633e-05
39,"idn",0.0129236957082187
39,"irl",-0.0036714
39,"ita",-0.03437
39,"jpn",-0.072431
39,"meme",-0.0012161933
39,"mex",0.000367443706549842
39,"mys",-0.052816
39,"nde",0.000808748059044857
39,"nld",1.22465498619269e-05
39,"noan",-0.00113976
39,"noap",-0.0034096
39,"nor",-0.02219365
39,"oeu",-0.042047773311
39,"osea",0.00173542613948037
39,"pol",-0.0653073
39,"prt",1.2727210588875e-05
39,"rcam",0.000807653367385966
39,"rcz",-0.0095542
39,"rfa",-0.021729
39,"ris",-0.0250752472
39,"rjan57",0.000427703399176418
39,"rom",-0.06701773
39,"rsaf",0.0131645048478459
39,"rsam",0.00456003129757399
39,"rsas",0.000633720945930214
39,"rsl",-0.00613483
39,"rus",-0.1092547
39,"slo",-0.00739182
39,"sui",-0.00243222
39,"swe",-0.00386488
39,"tha",0.000345312490304595
39,"tur",-0.0564
39,"ukr",-0.01433642
39,"usa",-0.23196
39,"vnm",-0.000327999999999998
39,"zaf",3.7768553627065e-05
40,"arg",0.000817129440645469
40,"aus",-0.0203641
40,"aut",-0.0046358
40,"bel",-0.002679
40,"bgr",-0.010259216
40,"blt",-0.006969
40,"bra",0.00415555867478389
40,"can",0.000996683996499729
40,"chl",-0.0427429
40,"chn",-0.32491
40,"cor",-0.0442305
40,"cro",-0.007486
40,"dnk",4.81416242543103e-06
40,"egy",2.42375116355013e-05
40,"esp",-0.033431
40,"fin",-0.0090878
40,"fra",-0.06297
40,"gbr",-0.0109746
40,"golf57",0.000214899239529892
40,"grc",-0.00052177
40,"hun",3.27323650979e-05
40,"idn",0.0114374707017736
40,"irl",-0.0036714
40,"ita",-0.03437
40,"jpn",-0.072431
40,"meme",-0.0012161933
40,"mex",0.00032518768029661
40,"mys",-0.052816
40,"nde",0.000715742032254699
40,"nld",1.08381966278053e-05
40,"noan",-0.00113976
40,"noap",-0.0034096
40,"nor",-0.02219365
40,"oeu",-0.042047773311
40,"osea",0.00153585213344013
40,"pol",-0.0653073
40,"prt",1.12635813711543e-05
40,"rcam",0.00071477323013658
40,"rcz",-0.0095542
40,"rfa",-0.021729
40,"ris",-0.0250752472
40,"rjan57",0.00037851750827113
40,"rom",-0.06701773
40,"rsaf",0.0116505867903436
40,"rsam",0.00403562769835298
40,"rsas",0.000560843037148239
40,"rsl",-0.00613483
40,"rus",-0.1092547
40,"slo",-0.00739182
40,"sui",-0.00243222
40,"swe",-0.00386488
40,"tha",0.000305601553919566
40,"tur",-0.0564
40,"ukr",-0.01433642
40,"usa",-0.23196
40,"vnm",-0.000327999999999998
40,"zaf",3.34251699599526e-05
41,"arg",0.00072315955497124
41,"aus",-0.0203641
41,"aut",-0.0046358
41,"bel",-0.002679
41,"bgr",-0.010259216
41,"blt",-0.006969
41,"bra",0.00367766942718374
41,"can",0.00088206533690226
41,"chl",-0.0427429
41,"chn",-0.32491
41,"cor",-0.0442305
41,"cro",-0.007486
41,"dnk",4.26053374650646e-06
41,"egy",2.14501977974187e-05
41,"esp",-0.033431
41,"fin",-0.0090878
41,"fra",-0.06297
41,"gbr",-0.0109746
41,"golf57",0.000190185826983955
41,"grc",-0.00052177
41,"hun",2.89681431116415e-05
41,"idn",0.0101221615710696
41,"irl",-0.0036714
41,"ita",-0.03437
41,"jpn",-0.072431
41,"meme",-0.0012161933
41,"mex",0.0002877910970625
41,"mys",-0.052816
41,"nde",0.000633431698545408
41,"nld",9.59180401560772e-06
41,"noan",-0.00113976
41,"noap",-0.0034096
41,"nor",-0.02219365
41,"oeu",-0.042047773311
41,"osea",0.00135922913809451
41,"pol",-0.0653073
41,"prt",9.9682695134716e-06
41,"rcam",0.000632574308670873
41,"rcz",-0.0095542
41,"rfa",-0.021729
41,"ris",-0.0250752472
41,"rjan57",0.00033498799481995
41,"rom",-0.06701773
41,"rsaf",0.0103107693094541
41,"rsam",0.00357153051304239
41,"rsas",0.000496346087876192
41,"rsl",-0.00613483
41,"rus",-0.1092547
41,"slo",-0.00739182
41,"sui",-0.00243222
41,"swe",-0.00386488
41,"tha",0.000270457375218816
41,"tur",-0.0564
41,"ukr",-0.01433642
41,"usa",-0.23196
41,"vnm",-0.000327999999999998
41,"zaf",2.9581275414558e-05
42,"arg",0.000639996206149548
42,"aus",-0.0203641
42,"aut",-0.0046358
42,"bel",-0.002679
42,"bgr",-0.010259216
42,"blt",-0.006969
42,"bra",0.00325473744305761
42,"can",0.0007806278231585
42,"chl",-0.0427429
42,"chn",-0.32491
42,"cor",-0.0442305
42,"cro",-0.007486
42,"dnk",3.77057236565822e-06
42,"egy",1.89834250507155e-05
42,"esp",-0.033431
42,"fin",-0.0090878
42,"fra",-0.06297
42,"gbr",-0.0109746
42,"golf57",0.0001683144568808
42,"grc",-0.00052177
42,"hun",2.56368066538027e-05
42,"idn",0.0089581129903966
42,"irl",-0.0036714
42,"ita",-0.03437
42,"jpn",-0.072431
42,"meme",-0.0012161933
42,"mex",0.000254695120900312
42,"mys",-0.052816
42,"nde",0.000560587053212687
42,"nld",8.48874655381284e-06
42,"noan",-0.00113976
42,"noap",-0.0034096
42,"nor",-0.02219365
42,"oeu",-0.042047773311
42,"osea",0.00120291778721364
42,"pol",-0.0653073
42,"prt",8.82191851942237e-06
42,"rcam",0.000559828263173723
42,"rcz",-0.0095542
42,"rfa",-0.021729
42,"ris",-0.0250752472
42,"rjan57",0.000296464375415656
42,"rom",-0.06701773
42,"rsaf",0.0091250308388669
42,"rsam",0.00316080450404251
42,"rsas",0.00043926628777043
42,"rsl",-0.00613483
42,"rus",-0.1092547
42,"slo",-0.00739182
42,"sui",-0.00243222
42,"swe",-0.00386488
42,"tha",0.000239354777068652
42,"tur",-0.0564
42,"ukr",-0.01433642
42,"usa",-0.23196
42,"vnm",-0.000327999999999998
42,"zaf",2.61794287418839e-05
43,"arg",0.00056639664244235
43,"aus",-0.0203641
43,"aut",-0.0046358
43,"bel",-0.002679
43,"bgr",-0.010259216
43,"blt",-0.006969
43,"bra",0.00288044263710599
43,"can",0.000690855623495273
43,"chl",-0.0427429
43,"chn",-0.32491
43,"cor",-0.0442305
43,"cro",-0.007486
43,"dnk",3.33695654360752e-06
43,"egy",1.68003311698832e-05
43,"esp",-0.033431
43,"fin",-0.0090878
43,"fra",-0.06297
43,"gbr",-0.0109746
43,"golf57",0.000148958294339508
43,"grc",-0.00052177
43,"hun",2.26885738886154e-05
43,"idn",0.00792792999650099
43,"irl",-0.0036714
43,"ita",-0.03437
43,"jpn",-0.072431
43,"meme",-0.0012161933
43,"mex",0.000225405181996777
43,"mys",-0.052816
43,"nde",0.000496119542093228
43,"nld",7.51254070012436e-06
43,"noan",-0.00113976
43,"noap",-0.0034096
43,"nor",-0.02219365
43,"oeu",-0.042047773311
43,"osea",0.00106458224168408
43,"pol",-0.0653073
43,"prt",7.80739788968879e-06
43,"rcam",0.000495448012908745
43,"rcz",-0.0095542
43,"rfa",-0.021729
43,"ris",-0.0250752472
43,"rjan57",0.000262370972242855
43,"rom",-0.06701773
43,"rsaf",0.00807565229239721
43,"rsam",0.00279731198607762
43,"rsas",0.00038875066467683
43,"rsl",-0.00613483
43,"rus",-0.1092547
43,"slo",-0.00739182
43,"sui",-0.00243222
43,"swe",-0.00386488
43,"tha",0.000211828977705757
43,"tur",-0.0564
43,"ukr",-0.01433642
43,"usa",-0.23196
43,"vnm",-0.000327999999999998
43,"zaf",2.31687944365672e-05
44,"arg",0.000501261028561479
44,"aus",-0.0203641
44,"aut",-0.0046358
44,"bel",-0.002679
44,"bgr",-0.010259216
44,"blt",-0.006969
44,"bra",0.0025491917338388
44,"can",0.000611407226793316
44,"chl",-0.0427429
44,"chn",-0.32491
44,"cor",-0.0442305
44,"cro",-0.007486
44,"dnk",2.95320654109266e-06
44,"egy",1.48682930853467e-05
44,"esp",-0.033431
44,"fin",-0.0090878
44,"fra",-0.06297
44,"gbr",-0.0109746
44,"golf57",0.000131828090490465
44,"grc",-0.00052177
44,"hun",2.00793878914246e-05
44,"idn",0.00701621804690337
44,"irl",-0.0036714
44,"ita",-0.03437
44,"jpn",-0.072431
44,"meme",-0.0012161933
44,"mex",0.000199483586067147
44,"mys",-0.052816
44,"nde",0.000439065794752506
44,"nld",6.64859851961006e-06
44,"noan",-0.00113976
44,"noap",-0.0034096
44,"nor",-0.02219365
44,"oeu",-0.042047773311
44,"osea",0.000942155283890406
44,"pol",-0.0653073
44,"prt",6.90954713237458e-06
44,"rcam",0.000438471491424239
44,"rcz",-0.0095542
44,"rfa",-0.021729
44,"ris",-0.0250752472
44,"rjan57",0.000232198310434927
44,"rom",-0.06701773
44,"rsaf",0.00714695227877153
44,"rsam",0.0024756211076787
44,"rsas",0.000344044338238995
44,"rsl",-0.00613483
44,"rus",-0.1092547
44,"slo",-0.00739182
44,"sui",-0.00243222
44,"swe",-0.00386488
44,"tha",0.000187468645269595
44,"tur",-0.0564
44,"ukr",-0.01433642
44,"usa",-0.23196
44,"vnm",-0.000327999999999998
44,"zaf",2.0504383076362e-05
45,"arg",0.000443616010276909
45,"aus",-0.0203641
45,"aut",-0.0046358
45,"bel",-0.002679
45,"bgr",-0.010259216
45,"blt",-0.006969
45,"bra",0.00225603468444734
45,"can",0.000541095395712085
45,"chl",-0.0427429
45,"chn",-0.32491
45,"cor",-0.0442305
45,"cro",-0.007486
45,"dnk",2.613587788867e-06
45,"egy",1.31584393805318e-05
45,"esp",-0.033431
45,"fin",-0.0090878
45,"fra",-0.06297
45,"gbr",-0.0109746
45,"golf57",0.000116667860084061
45,"grc",-0.00052177
45,"hun",1.77702582839108e-05
45,"idn",0.00620935297150949
45,"irl",-0.0036714
45,"ita",-0.03437
45,"jpn",-0.072431
45,"meme",-0.0012161933
45,"mex",0.000176542973669425
45,"mys",-0.052816
45,"nde",0.000388573228355968
45,"nld",5.8840096898549e-06
45,"noan",-0.00113976
45,"noap",-0.0034096
45,"nor",-0.02219365
45,"oeu",-0.042047773311
45,"osea",0.00083380742624301
45,"pol",-0.0653073
45,"prt",6.11494921215151e-06
45,"rcam",0.000388047269910452
45,"rcz",-0.0095542
45,"rfa",-0.021729
45,"ris",-0.0250752472
45,"rjan57",0.00020549550473491
45,"rom",-0.06701773
45,"rsaf",0.0063250527667128
45,"rsam",0.00219092468029565
45,"rsas",0.000304479239341511
45,"rsl",-0.00613483
45,"rus",-0.1092547
45,"slo",-0.00739182
45,"sui",-0.00243222
45,"swe",-0.00386488
45,"tha",0.000165909751063592
45,"tur",-0.0564
45,"ukr",-0.01433642
45,"usa",-0.23196
45,"vnm",-0.000327999999999998
45,"zaf",1.81463790225804e-05
46,"arg",0.000392600169095065
46,"aus",-0.0203641
46,"aut",-0.0046358
46,"bel",-0.002679
46,"bgr",-0.010259216
46,"blt",-0.006969
46,"bra",0.00199659069573589
46,"can",0.000478869425205195
46,"chl",-0.0427429
46,"chn",-0.32491
46,"cor",-0.0442305
46,"cro",-0.007486
46,"dnk",2.3130251931473e-06
46,"egy",1.16452188517706e-05
46,"esp",-0.033431
46,"fin",-0.0090878
46,"fra",-0.06297
46,"gbr",-0.0109746
46,"golf57",0.000103251056174394
46,"grc",-0.00052177
46,"hun",1.57266785812611e-05
46,"idn",0.0054952773797859
46,"irl",-0.0036714
46,"ita",-0.03437
46,"jpn",-0.072431
46,"meme",-0.0012161933
46,"mex",0.000156240531697441
46,"mys",-0.052816
46,"nde",0.000343887307095032
46,"nld",5.20734857552159e-06
46,"noan",-0.00113976
46,"noap",-0.0034096
46,"nor",-0.02219365
46,"oeu",-0.042047773311
46,"osea",0.000737919572225064
46,"pol",-0.0653073
46,"prt",5.41173005275408e-06
46,"rcam",0.00034342183387075
46,"rcz",-0.0095542
46,"rfa",-0.021729
46,"ris",-0.0250752472
46,"rjan57",0.000181863521690396
46,"rom",-0.06701773
46,"rsaf",0.00559767169854083
46,"rsam",0.00193896834206165
46,"rsas",0.000269464126817237
46,"rsl",-0.00613483
46,"rus",-0.1092547
46,"slo",-0.00739182
46,"sui",-0.00243222
46,"swe",-0.00386488
46,"tha",0.000146830129691279
46,"tur",-0.0564
46,"ukr",-0.01433642
46,"usa",-0.23196
46,"vnm",-0.000327999999999998
46,"zaf",1.60595454349836e-05
47,"arg",0.000347451149649132
47,"aus",-0.0203641
47,"aut",-0.0046358
47,"bel",-0.002679
47,"bgr",-0.010259216
47,"blt",-0.006969
47,"bra",0.00176698276572627
47,"can",0.000423799441306598
47,"chl",-0.0427429
47,"chn",-0.32491
47,"cor",-0.0442305
47,"cro",-0.007486
47,"dnk",2.04702729593536e-06
47,"egy",1.0306018683817e-05
47,"esp",-0.033431
47,"fin",-0.0090878
47,"fra",-0.06297
47,"gbr",-0.0109746
47,"golf57",9.13771847143388e-05
47,"grc",-0.00052177
47,"hun",1.3918110544416e-05
47,"idn",0.00486332048111052
47,"irl",-0.0036714
47,"ita",-0.03437
47,"jpn",-0.072431
47,"meme",-0.0012161933
47,"mex",0.000138272870552236
47,"mys",-0.052816
47,"nde",0.000304340266779103
47,"nld",4.60850348933661e-06
47,"noan",-0.00113976
47,"noap",-0.0034096
47,"nor",-0.02219365
47,"oeu",-0.042047773311
47,"osea",0.000653058821419181
47,"pol",-0.0653073
47,"prt",4.78938109668736e-06
47,"rcam",0.000303928322975614
47,"rcz",-0.0095542
47,"rfa",-0.021729
47,"ris",-0.0250752472
47,"rjan57",0.000160949216696
47,"rom",-0.06701773
47,"rsaf",0.00495393945320864
47,"rsam",0.00171598698272456
47,"rsas",0.000238475752233255
47,"rsl",-0.00613483
47,"rus",-0.1092547
47,"slo",-0.00739182
47,"sui",-0.00243222
47,"swe",-0.00386488
47,"tha",0.000129944664776782
47,"tur",-0.0564
47,"ukr",-0.01433642
47,"usa",-0.23196
47,"vnm",-0.000327999999999998
47,"zaf",1.42126977099605e-05
48,"arg",0.000307494267439482
48,"aus",-0.0203641
48,"aut",-0.0046358
48,"bel",-0.002679
48,"bgr",-0.010259216
48,"blt",-0.006969
48,"bra",0.00156377974766775
48,"can",0.000375062505556339
48,"chl",-0.0427429
48,"chn",-0.32491
48,"cor",-0.0442305
48,"cro",-0.007486
48,"dnk",1.81161915690279e-06
48,"egy",9.12082653517806e-06
48,"esp",-0.033431
48,"fin",-0.0090878
48,"fra",-0.06297
48,"gbr",-0.0109746
48,"golf57",8.08688084721899e-05
48,"grc",-0.00052177
48,"hun",1.23175278318082e-05
48,"idn",0.00430403862578281
48,"irl",-0.0036714
48,"ita",-0.03437
48,"jpn",-0.072431
48,"meme",-0.0012161933
48,"mex",0.000122371490438729
48,"mys",-0.052816
48,"nde",0.000269341136099506
48,"nld",4.0785255880629e-06
48,"noan",-0.00113976
48,"noap",-0.0034096
48,"nor",-0.02219365
48,"oeu",-0.042047773311
48,"osea",0.000577957056955976
48,"pol",-0.0653073
48,"prt",4.23860227056832e-06
48,"rcam",0.000268976565833418
48,"rcz",-0.0095542
48,"rfa",-0.021729
48,"ris",-0.0250752472
48,"rjan57",0.00014244005677596
48,"rom",-0.06701773
48,"rsaf",0.00438423641608964
48,"rsam",0.00151864847971123
48,"rsas",0.00021105104072643
48,"rsl",-0.00613483
48,"rus",-0.1092547
48,"slo",-0.00739182
48,"sui",-0.00243222
48,"swe",-0.00386488
48,"tha",0.000115001028327452
48,"tur",-0.0564
48,"ukr",-0.01433642
48,"usa",-0.23196
48,"vnm",-0.000327999999999998
48,"zaf",1.2578237473315e-05
49,"arg",0.000272132426683942
49,"aus",-0.0203641
49,"aut",-0.0046358
49,"bel",-0.002679
49,"bgr",-0.010259216
49,"blt",-0.006969
49,"bra",0.00138394507668595
49,"can",0.00033193031741736
49,"chl",-0.0427429
49,"chn",-0.32491
49,"cor",-0.0442305
49,"cro",-0.007486
49,"dnk",1.60328295385897e-06
49,"egy",8.07193148363259e-06
49,"esp",-0.033431
49,"fin",-0.0090878
49,"fra",-0.06297
49,"gbr",-0.0109746
49,"golf57",7.1568895497888e-05
49,"grc",-0.00052177
49,"hun",1.09010121311503e-05
49,"idn",0.00380907418381779
49,"irl",-0.0036714
49,"ita",-0.03437
49,"jpn",-0.072431
49,"meme",-0.0012161933
49,"mex",0.000108298769038275
49,"mys",-0.052816
49,"nde",0.000238366905448063
49,"nld",3.60949514543566e-06
49,"noan",-0.00113976
49,"noap",-0.0034096
49,"nor",-0.02219365
49,"oeu",-0.042047773311
49,"osea",0.000511491995406038
49,"pol",-0.0653073
49,"prt",3.75116300945296e-06
49,"rcam",0.000238044260762575
49,"rcz",-0.0095542
49,"rfa",-0.021729
49,"ris",-0.0250752472
49,"rjan57",0.000126059450246725
49,"rom",-0.06701773
49,"rsaf",0.00388004922823933
49,"rsam",0.00134400390454444
49,"rsas",0.000186780171042891
49,"rsl",-0.00613483
49,"rus",-0.1092547
49,"slo",-0.00739182
49,"sui",-0.00243222
49,"swe",-0.00386488
49,"tha",0.000101775910069795
49,"tur",-0.0564
49,"ukr",-0.01433642
49,"usa",-0.23196
49,"vnm",-0.000327999999999998
49,"zaf",1.11317401638838e-05
50,"arg",0.000240837197615288
50,"aus",-0.0203641
50,"aut",-0.0046358
50,"bel",-0.002679
50,"bgr",-0.010259216
50,"blt",-0.006969
50,"bra",0.00122479139286707
50,"can",0.000293758330914364
50,"chl",-0.0427429
50,"chn",-0.32491
50,"cor",-0.0442305
50,"cro",-0.007486
50,"dnk",1.41890541416519e-06
50,"egy",7.14365936301484e-06
50,"esp",-0.033431
50,"fin",-0.0090878
50,"fra",-0.06297
50,"gbr",-0.0109746
50,"golf57",6.33384725156309e-05
50,"grc",-0.00052177
50,"hun",9.64739573606798e-06
50,"idn",0.00337103065267874
50,"irl",-0.0036714
50,"ita",-0.03437
50,"jpn",-0.072431
50,"meme",-0.0012161933
50,"mex",9.58444105988732e-05
50,"mys",-0.052816
50,"nde",0.000210954711321536
50,"nld",3.19440320371056e-06
50,"noan",-0.00113976
50,"noap",-0.0034096
50,"nor",-0.02219365
50,"oeu",-0.042047773311
50,"osea",0.000452670415934344
50,"pol",-0.0653073
50,"prt",3.31977926336587e-06
50,"rcam",0.000210669170774879
50,"rcz",-0.0095542
50,"rfa",-0.021729
50,"ris",-0.0250752472
50,"rjan57",0.000111562613468351
50,"rom",-0.06701773
50,"rsaf",0.00343384356699181
50,"rsam",0.00118944345552183
50,"rsas",0.000165300451372958
50,"rsl",-0.00613483
50,"rus",-0.1092547
50,"slo",-0.00739182
50,"sui",-0.00243222
50,"swe",-0.00386488
50,"tha",9.00716804117684e-05
50,"tur",-0.0564
50,"ukr",-0.01433642
50,"usa",-0.23196
50,"vnm",-0.000327999999999998
50,"zaf",9.85159004503717e-06
51,"arg",0.00021314091988953
51,"aus",-0.0203641
51,"aut",-0.0046358
51,"bel",-0.002679
51,"bgr",-0.010259216
51,"blt",-0.006969
51,"bra",0.00108394038268736
51,"can",0.000259976122859212
51,"chl",-0.0427429
51,"chn",-0.32491
51,"cor",-0.0442305
51,"cro",-0.007486
51,"dnk",1.25573129153619e-06
51,"egy",6.32213853626813e-06
51,"esp",-0.033431
51,"fin",-0.0090878
51,"fra",-0.06297
51,"gbr",-0.0109746
51,"golf57",5.60545481763333e-05
51,"grc",-0.00052177
51,"hun",8.53794522642016e-06
51,"idn",0.00298336212762069
51,"irl",-0.0036714
51,"ita",-0.03437
51,"jpn",-0.072431
51,"meme",-0.0012161933
51,"mex",8.48223033800028e-05
51,"mys",-0.052816
51,"nde",0.000186694919519559
51,"nld",2.82704683528385e-06
51,"noan",-0.00113976
51,"noap",-0.0034096
51,"nor",-0.02219365
51,"oeu",-0.042047773311
51,"osea",0.000400613318101895
51,"pol",-0.0653073
51,"prt",2.9380046480788e-06
51,"rcam",0.000186442216135768
51,"rcz",-0.0095542
51,"rfa",-0.021729
51,"ris",-0.0250752472
51,"rjan57",9.8732912919491e-05
51,"rom",-0.06701773
51,"rsaf",0.00303895155678775
51,"rsam",0.00105265745813682
51,"rsas",0.000146290899465068
51,"rsl",-0.00613483
51,"rus",-0.1092547
51,"slo",-0.00739182
51,"sui",-0.00243222
51,"swe",-0.00386488
51,"tha",7.97134371644151e-05
51,"tur",-0.0564
51,"ukr",-0.01433642
51,"usa",-0.23196
51,"vnm",-0.000327999999999998
51,"zaf",8.7186571898579e-06
52,"arg",0.000188629714102234
52,"aus",-0.0203641
52,"aut",-0.0046358
52,"bel",-0.002679
52,"bgr",-0.010259216
52,"blt",-0.006969
52,"bra",0.000959287238678311
52,"can",0.000230078868730403
52,"chl",-0.0427429
52,"chn",-0.32491
52,"cor",-0.0442305
52,"cro",-0.007486
52,"dnk",1.11132219300953e-06
52,"egy",5.5950926045973e-06
52,"esp",-0.033431
52,"fin",-0.0090878
52,"fra",-0.06297
52,"gbr",-0.0109746
52,"golf57",4.9608275136055e-05
52,"grc",-0.00052177
52,"hun",7.55608152538184e-06
52,"idn",0.00264027548294431
52,"irl",-0.0036714
52,"ita",-0.03437
52,"jpn",-0.072431
52,"meme",-0.0012161933
52,"mex",7.50677384913024e-05
52,"mys",-0.052816
52,"nde",0.00016522500377481
52,"nld",2.50193644922621e-06
52,"noan",-0.00113976
52,"noap",-0.0034096
52,"nor",-0.02219365
52,"oeu",-0.042047773311
52,"osea",0.000354542786520177
52,"pol",-0.0653073
52,"prt",2.60013411354973e-06
52,"rcam",0.000165001361280154
52,"rcz",-0.0095542
52,"rfa",-0.021729
52,"ris",-0.0250752472
52,"rjan57",8.73786279337495e-05
52,"rom",-0.06701773
52,"rsaf",0.00268947212775716
52,"rsam",0.000931601850451087
52,"rsas",0.000129467446026585
52,"rsl",-0.00613483
52,"rus",-0.1092547
52,"slo",-0.00739182
52,"sui",-0.00243222
52,"swe",-0.00386488
52,"tha",7.05463918905073e-05
52,"tur",-0.0564
52,"ukr",-0.01433642
52,"usa",-0.23196
52,"vnm",-0.000327999999999998
52,"zaf",7.71601161302424e-06
53,"arg",0.000166937296980477
53,"aus",-0.0203641
53,"aut",-0.0046358
53,"bel",-0.002679
53,"bgr",-0.010259216
53,"blt",-0.006969
53,"bra",0.000848969206230305
53,"can",0.000203619798826406
53,"chl",-0.0427429
53,"chn",-0.32491
53,"cor",-0.0442305
53,"cro",-0.007486
53,"dnk",9.83520140813434e-07
53,"egy",4.95165695506861e-06
53,"esp",-0.033431
53,"fin",-0.0090878
53,"fra",-0.06297
53,"gbr",-0.0109746
53,"golf57",4.39033234954087e-05
53,"grc",-0.00052177
53,"hun",6.68713214996293e-06
53,"idn",0.00233664380240571
53,"irl",-0.0036714
53,"ita",-0.03437
53,"jpn",-0.072431
53,"meme",-0.0012161933
53,"mex",6.64349485648027e-05
53,"mys",-0.052816
53,"nde",0.000146224128340707
53,"nld",2.21421375756519e-06
53,"noan",-0.00113976
53,"noap",-0.0034096
53,"nor",-0.02219365
53,"oeu",-0.042047773311
53,"osea",0.000313770366070356
53,"pol",-0.0653073
53,"prt",2.30111869049151e-06
53,"rcam",0.000146026204732937
53,"rcz",-0.0095542
53,"rfa",-0.021729
