"ssp","t","n","value"
"ssp1",10,"mex",129.884
"ssp1",10,"mys",40.319
"ssp1",10,"nde",1536.252
"ssp1",10,"nld",19.546
"ssp1",10,"noan",43.882
"ssp1",10,"noap",53.807
"ssp1",10,"nor",7.818
"ssp1",10,"oeu",21.233
"ssp1",10,"osea",236.545
"ssp1",10,"pol",35.348
"ssp1",10,"prt",11.687
"ssp1",10,"rcam",90.911
"ssp1",10,"rcz",12.328
"ssp1",10,"rfa",81.351
"ssp1",10,"ris",89.436
"ssp1",10,"rjan57",21.212
"ssp1",10,"rom",15.758
"ssp1",10,"rsaf",1597.074
"ssp1",10,"rsam",167.081
"ssp1",10,"rsas",559.013
"ssp1",10,"rsl",5.653
"ssp1",10,"rus",125.733
"ssp1",10,"slo",2.308
"ssp1",10,"sui",9.727
"ssp1",10,"swe",13.788
"ssp1",10,"tha",66.097
"ssp1",10,"tur",85.601
"ssp1",10,"ukr",35.731
"ssp1",10,"usa",431.955
"ssp1",10,"vnm",93.552
"ssp1",10,"zaf",62.215
"ssp1",11,"arg",43.445
"ssp1",11,"aus",40.866
"ssp1",11,"aut",9.639
"ssp1",11,"bel",13.662
"ssp1",11,"bgr",5.625
"ssp1",11,"blt",5.207
"ssp1",11,"bra",201.168
"ssp1",11,"can",53.645
"ssp1",11,"chl",18.279
"ssp1",11,"chn",1058.793
"ssp1",11,"cor",44.504
"ssp1",11,"cro",3.643
"ssp1",11,"dnk",7.251
"ssp1",11,"egy",113.762
"ssp1",11,"esp",54.9
"ssp1",11,"fin",6.758
"ssp1",11,"fra",85.538
"ssp1",11,"gbr",83.025
"ssp1",11,"golf57",282.03
"ssp1",11,"grc",11.46
"ssp1",11,"hun",8.91
"ssp1",11,"idn",253.356
"ssp1",11,"irl",7.062
"ssp1",11,"ita",62.091
"ssp1",11,"jpn",105.281
"ssp1",11,"meme",69.175
"ssp1",11,"mex",127.397
"ssp1",11,"mys",40.276
"ssp1",11,"nde",1513.67
"ssp1",11,"nld",19.718
"ssp1",11,"noan",42.597
"ssp1",11,"noap",52.997
"ssp1",11,"nor",8.076
"ssp1",11,"oeu",20.768
"ssp1",11,"osea",233.46
"ssp1",11,"pol",34.648
"ssp1",11,"prt",11.665
"ssp1",11,"rcam",88.981
"ssp1",11,"rcz",12.36
"ssp1",11,"rfa",80.6
"ssp1",11,"ris",86.852
"ssp1",11,"rjan57",21.23
"ssp1",11,"rom",14.909
"ssp1",11,"rsaf",1636.711
"ssp1",11,"rsam",164.462
"ssp1",11,"rsas",554.895
"ssp1",11,"rsl",5.584
"ssp1",11,"rus",122.747
"ssp1",11,"slo",2.318
"ssp1",11,"sui",9.792
"ssp1",11,"swe",14.194
"ssp1",11,"tha",63.653
"ssp1",11,"tur",84.126
"ssp1",11,"ukr",34.732
"ssp1",11,"usa",441.826
"ssp1",11,"vnm",90.581
"ssp1",11,"zaf",61.587
"ssp1",12,"arg",42.562
"ssp1",12,"aus",41.83
"ssp1",12,"aut",9.558
"ssp1",12,"bel",13.773
"ssp1",12,"bgr",5.422
"ssp1",12,"blt",5.021
"ssp1",12,"bra",194.68
"ssp1",12,"can",54.767
"ssp1",12,"chl",17.779
"ssp1",12,"chn",999.265
"ssp1",12,"cor",42.917
"ssp1",12,"cro",3.519
"ssp1",12,"dnk",7.386
"ssp1",12,"egy",112.883
"ssp1",12,"esp",54.438
"ssp1",12,"fin",6.856
"ssp1",12,"fra",86.382
"ssp1",12,"gbr",84.23
"ssp1",12,"golf57",280.852
"ssp1",12,"grc",11.304
"ssp1",12,"hun",8.738
"ssp1",12,"idn",245.009
"ssp1",12,"irl",7.192
"ssp1",12,"ita",60.939
"ssp1",12,"jpn",101.598
"ssp1",12,"meme",69.689
"ssp1",12,"mex",124.605
"ssp1",12,"mys",40.043
"ssp1",12,"nde",1481.442
"ssp1",12,"nld",19.856
"ssp1",12,"noan",41.197
"ssp1",12,"noap",51.927
"ssp1",12,"nor",8.296
"ssp1",12,"oeu",20.19
"ssp1",12,"osea",229.274
"ssp1",12,"pol",33.86
"ssp1",12,"prt",11.591
"ssp1",12,"rcam",86.821
"ssp1",12,"rcz",12.334
"ssp1",12,"rfa",79.586
"ssp1",12,"ris",84.076
"ssp1",12,"rjan57",21.162
"ssp1",12,"rom",14.032
"ssp1",12,"rsaf",1667.476
"ssp1",12,"rsam",161.226
"ssp1",12,"rsas",548.035
"ssp1",12,"rsl",5.491
"ssp1",12,"rus",119.382
"ssp1",12,"slo",2.323
"ssp1",12,"sui",9.797
"ssp1",12,"swe",14.552
"ssp1",12,"tha",60.998
"ssp1",12,"tur",82.299
"ssp1",12,"ukr",33.621
"ssp1",12,"usa",450.962
"ssp1",12,"vnm",87.295
"ssp1",12,"zaf",60.58
"ssp1",13,"arg",41.53
"ssp1",13,"aus",42.551
"ssp1",13,"aut",9.435
"ssp1",13,"bel",13.827
"ssp1",13,"bgr",5.204
"ssp1",13,"blt",4.836
"ssp1",13,"bra",187.439
"ssp1",13,"can",55.61
"ssp1",13,"chl",17.173
"ssp1",13,"chn",939.871
"ssp1",13,"cor",41.147
"ssp1",13,"cro",3.385
"ssp1",13,"dnk",7.506
"ssp1",13,"egy",111.38
"ssp1",13,"esp",53.68
"ssp1",13,"fin",6.935
"ssp1",13,"fra",87.015
"ssp1",13,"gbr",85.143
"ssp1",13,"golf57",277.812
"ssp1",13,"grc",11.094
"ssp1",13,"hun",8.548
"ssp1",13,"idn",235.81
"ssp1",13,"irl",7.285
"ssp1",13,"ita",59.574
"ssp1",13,"jpn",97.678
"ssp1",13,"meme",69.911
"ssp1",13,"mex",121.548
"ssp1",13,"mys",39.611
"ssp1",13,"nde",1440.148
"ssp1",13,"nld",19.927
"ssp1",13,"noan",39.703
"ssp1",13,"noap",50.627
"ssp1",13,"nor",8.476
"ssp1",13,"oeu",19.499
"ssp1",13,"osea",224.021
"ssp1",13,"pol",33.006
"ssp1",13,"prt",11.443
"ssp1",13,"rcam",84.426
"ssp1",13,"rcz",12.243
"ssp1",13,"rfa",78.287
"ssp1",13,"ris",81.081
"ssp1",13,"rjan57",20.999
"ssp1",13,"rom",13.147
"ssp1",13,"rsaf",1688.908
"ssp1",13,"rsam",157.397
"ssp1",13,"rsas",538.489
"ssp1",13,"rsl",5.383
"ssp1",13,"rus",115.575
"ssp1",13,"slo",2.318
"ssp1",13,"sui",9.757
"ssp1",13,"swe",14.857
"ssp1",13,"tha",58.16
"ssp1",13,"tur",80.128
"ssp1",13,"ukr",32.392
"ssp1",13,"usa",459.138
"ssp1",13,"vnm",83.712
"ssp1",13,"zaf",59.213
"ssp1",14,"arg",40.356
"ssp1",14,"aus",42.94
"ssp1",14,"aut",9.278
"ssp1",14,"bel",13.834
"ssp1",14,"bgr",4.973
"ssp1",14,"blt",4.648
"ssp1",14,"bra",179.584
"ssp1",14,"can",56.171
"ssp1",14,"chl",16.473
"ssp1",14,"chn",880.436
"ssp1",14,"cor",39.309
"ssp1",14,"cro",3.231
"ssp1",14,"dnk",7.602
"ssp1",14,"egy",109.293
"ssp1",14,"esp",52.668
"ssp1",14,"fin",6.997
"ssp1",14,"fra",87.398
"ssp1",14,"gbr",85.799
"ssp1",14,"golf57",273.058
"ssp1",14,"grc",10.849
"ssp1",14,"hun",8.349
"ssp1",14,"idn",225.992
"ssp1",14,"irl",7.343
"ssp1",14,"ita",58.097
"ssp1",14,"jpn",93.649
"ssp1",14,"meme",69.842
"ssp1",14,"mex",118.263
"ssp1",14,"mys",38.976
"ssp1",14,"nde",1390.771
"ssp1",14,"nld",19.945
"ssp1",14,"noan",38.129
"ssp1",14,"noap",49.127
"ssp1",14,"nor",8.623
"ssp1",14,"oeu",18.704
"ssp1",14,"osea",217.787
"ssp1",14,"pol",32.043
"ssp1",14,"prt",11.242
"ssp1",14,"rcam",81.781
"ssp1",14,"rcz",12.085
"ssp1",14,"rfa",76.778
"ssp1",14,"ris",77.87
"ssp1",14,"rjan57",20.745
"ssp1",14,"rom",12.278
"ssp1",14,"rsaf",1701.097
"ssp1",14,"rsam",153.011
"ssp1",14,"rsas",526.424
"ssp1",14,"rsl",5.263
"ssp1",14,"rus",111.316
"ssp1",14,"slo",2.301
"ssp1",14,"sui",9.658
"ssp1",14,"swe",15.108
"ssp1",14,"tha",55.185
"ssp1",14,"tur",77.647
"ssp1",14,"ukr",31.057
"ssp1",14,"usa",465.256
"ssp1",14,"vnm",79.855
"ssp1",14,"zaf",57.54
"ssp1",15,"arg",38.935
"ssp1",15,"aus",42.978
"ssp1",15,"aut",9.064
"ssp1",15,"bel",13.787
"ssp1",15,"bgr",4.737
"ssp1",15,"blt",4.448
"ssp1",15,"bra",171.168
"ssp1",15,"can",56.298
"ssp1",15,"chl",15.691
"ssp1",15,"chn",820.791
"ssp1",15,"cor",37.484
"ssp1",15,"cro",3.058
"ssp1",15,"dnk",7.675
"ssp1",15,"egy",106.712
"ssp1",15,"esp",51.356
"ssp1",15,"fin",7.037
"ssp1",15,"fra",87.364
"ssp1",15,"gbr",86.121
"ssp1",15,"golf57",266.582
"ssp1",15,"grc",10.556
"ssp1",15,"hun",8.141
"ssp1",15,"idn",215.72
"ssp1",15,"irl",7.373
"ssp1",15,"ita",56.41
"ssp1",15,"jpn",89.408
"ssp1",15,"meme",69.483
"ssp1",15,"mex",114.407
"ssp1",15,"mys",38.154
"ssp1",15,"nde",1334.355
"ssp1",15,"nld",19.869
"ssp1",15,"noan",36.503
"ssp1",15,"noap",47.459
"ssp1",15,"nor",8.717
"ssp1",15,"oeu",17.813
"ssp1",15,"osea",210.628
"ssp1",15,"pol",30.958
"ssp1",15,"prt",11.01
"ssp1",15,"rcam",78.889
"ssp1",15,"rcz",11.881
"ssp1",15,"rfa",74.863
"ssp1",15,"ris",74.515
"ssp1",15,"rjan57",20.394
"ssp1",15,"rom",11.442
"ssp1",15,"rsaf",1704.461
"ssp1",15,"rsam",148.026
"ssp1",15,"rsas",512.164
"ssp1",15,"rsl",5.118
"ssp1",15,"rus",106.778
"ssp1",15,"slo",2.275
"ssp1",15,"sui",9.509
"ssp1",15,"swe",15.263
"ssp1",15,"tha",52.109
"ssp1",15,"tur",74.928
"ssp1",15,"ukr",29.657
