"ssp","t","n","value"
"ssp1",10,"cro",10.2354624693583
"ssp1",10,"dnk",12.8379669590013
"ssp1",10,"egy",12.3500089764083
"ssp1",10,"esp",11.9783256588231
"ssp1",10,"fin",14.4487074525528
"ssp1",10,"fra",13.7563894247335
"ssp1",10,"gbr",17.032930037185
"ssp1",10,"golf57",8.54341444423309
"ssp1",10,"grc",17.0451123364942
"ssp1",10,"hun",11.0948163248035
"ssp1",10,"idn",10.7016064531888
"ssp1",10,"irl",13.2900686431586
"ssp1",10,"ita",13.278657280746
"ssp1",10,"jpn",13.5571063700204
"ssp1",10,"meme",11.2176312142003
"ssp1",10,"mex",11.9836829472169
"ssp1",10,"mys",12.7738155466433
"ssp1",10,"nde",8.72542077610323
"ssp1",10,"nld",14.1723632272779
"ssp1",10,"noan",11.0853467405277
"ssp1",10,"noap",7.72362610309719
"ssp1",10,"nor",14.0342513702249
"ssp1",10,"oeu",10.3310189519101
"ssp1",10,"osea",7.71754996929864
"ssp1",10,"pol",12.3381349359927
"ssp1",10,"prt",12.852064874363
"ssp1",10,"rcam",8.36676303299288
"ssp1",10,"rcz",15.1680835633413
"ssp1",10,"rfa",13.5687768421197
"ssp1",10,"ris",8.77383413191114
"ssp1",10,"rjan57",8.3763124715269
"ssp1",10,"rom",12.4593975611188
"ssp1",10,"rsaf",6.90353490878823
"ssp1",10,"rsam",11.6904004707413
"ssp1",10,"rsas",6.90723757586515
"ssp1",10,"rsl",13.4290660183701
"ssp1",10,"rus",12.441017261786
"ssp1",10,"slo",12.5657970492298
"ssp1",10,"sui",14.158954385045
"ssp1",10,"swe",13.8556670791056
"ssp1",10,"tha",12.3262471487607
"ssp1",10,"tur",11.5710329829632
"ssp1",10,"ukr",11.9047210982816
"ssp1",10,"usa",17.4486390903469
"ssp1",10,"vnm",7.90596147622701
"ssp1",10,"zaf",11.1599242591879
"ssp1",11,"arg",14.8293075583854
"ssp1",11,"aus",16.9457477192762
"ssp1",11,"aut",14.7201431930681
"ssp1",11,"bel",14.641909033188
"ssp1",11,"bgr",13.6122879020954
"ssp1",11,"blt",13.7756024129133
"ssp1",11,"bra",12.5333542035098
"ssp1",11,"can",14.5828968473243
"ssp1",11,"chl",13.7849321474393
"ssp1",11,"chn",11.9671302716542
"ssp1",11,"cor",15.3287459938868
"ssp1",11,"cro",10.6157968181363
"ssp1",11,"dnk",13.3716890364639
"ssp1",11,"egy",13.2325962602929
"ssp1",11,"esp",12.6667744621745
"ssp1",11,"fin",14.9885720501289
"ssp1",11,"fra",14.3668444903065
"ssp1",11,"gbr",17.681096324923
"ssp1",11,"golf57",8.94099728902927
"ssp1",11,"grc",17.8312204521978
"ssp1",11,"hun",11.7484000069068
"ssp1",11,"idn",11.6109843746759
"ssp1",11,"irl",13.8202994067287
"ssp1",11,"ita",13.9799471384302
"ssp1",11,"jpn",14.1995263995196
"ssp1",11,"meme",11.9893341308475
"ssp1",11,"mex",12.8207852486122
"ssp1",11,"mys",13.4761458140629
"ssp1",11,"nde",9.50053906303455
"ssp1",11,"nld",14.7024459161861
"ssp1",11,"noan",11.9257475419278
"ssp1",11,"noap",8.39908999012339
"ssp1",11,"nor",14.5113881001411
"ssp1",11,"oeu",10.8549001101278
"ssp1",11,"osea",8.22122036801083
"ssp1",11,"pol",12.8236819860813
"ssp1",11,"prt",13.4954774970618
"ssp1",11,"rcam",9.02461763599675
"ssp1",11,"rcz",15.9633419020053
"ssp1",11,"rfa",14.1441939456679
"ssp1",11,"ris",9.24000645415637
"ssp1",11,"rjan57",9.08888027208425
"ssp1",11,"rom",13.2757311174427
"ssp1",11,"rsaf",7.92797761571862
"ssp1",11,"rsam",12.5102840572965
"ssp1",11,"rsas",7.70176721867144
"ssp1",11,"rsl",14.0462244160873
"ssp1",11,"rus",12.9633932994829
"ssp1",11,"slo",13.1001597048788
"ssp1",11,"sui",14.7741506153005
"ssp1",11,"swe",14.3830441879102
"ssp1",11,"tha",13.1545031367151
"ssp1",11,"tur",12.1728590688544
"ssp1",11,"ukr",12.7549711395065
"ssp1",11,"usa",17.8397263771229
"ssp1",11,"vnm",8.61683259919982
"ssp1",11,"zaf",11.7163085413601
"ssp1",12,"arg",15.4248724484578
"ssp1",12,"aus",17.5895608109334
"ssp1",12,"aut",15.2731999525393
"ssp1",12,"bel",15.1782983531646
"ssp1",12,"bgr",14.107576703121
"ssp1",12,"blt",14.4218955382291
"ssp1",12,"bra",13.2023673970677
"ssp1",12,"can",15.1856465079826
"ssp1",12,"chl",14.3715065695513
"ssp1",12,"chn",12.2958491935933
"ssp1",12,"cor",15.9203610887389
"ssp1",12,"cro",10.9756231528244
"ssp1",12,"dnk",13.9302436915187
"ssp1",12,"egy",14.0242628063837
"ssp1",12,"esp",13.31633771813
"ssp1",12,"fin",15.5600016001421
"ssp1",12,"fra",14.9633269266871
"ssp1",12,"gbr",18.3510803732009
"ssp1",12,"golf57",9.32329229367615
"ssp1",12,"grc",18.58431545585
"ssp1",12,"hun",12.3920597427572
"ssp1",12,"idn",12.4547216350253
"ssp1",12,"irl",14.3450976969166
"ssp1",12,"ita",14.6576904774046
"ssp1",12,"jpn",14.8502171818485
"ssp1",12,"meme",12.7460322878509
"ssp1",12,"mex",13.6168257847366
"ssp1",12,"mys",14.1219507168229
"ssp1",12,"nde",10.2384776069503
"ssp1",12,"nld",15.2292001100063
"ssp1",12,"noan",12.7284690369333
"ssp1",12,"noap",9.04946137642149
"ssp1",12,"nor",15.0436274923855
"ssp1",12,"oeu",11.3627871169244
"ssp1",12,"osea",8.71393339671599
"ssp1",12,"pol",13.3438316120169
"ssp1",12,"prt",14.1177290207884
"ssp1",12,"rcam",9.66943044584175
"ssp1",12,"rcz",16.7689700674257
"ssp1",12,"rfa",14.7457501085822
"ssp1",12,"ris",9.67004058073294
"ssp1",12,"rjan57",9.8128454878551
"ssp1",12,"rom",14.0607400374819
"ssp1",12,"rsaf",8.97637335924499
"ssp1",12,"rsam",13.295035894087
"ssp1",12,"rsas",8.49802624105189
"ssp1",12,"rsl",14.6877477526221
